dataset,top_n,gene_mode,gene_id,fold,modality,f1
CDRP-bio,30,ranked,r0,6,Early Fusion,0.09166666666666667
CDRP-bio,30,ranked,r0,6,Late Fusion,0.15333333333333332
CDRP-bio,30,random,rand1,6,CP,0.10476190476190476
CDRP-bio,30,random,rand1,6,GE,0.0
CDRP-bio,30,random,rand1,6,Early Fusion,0.08666666666666667
CDRP-bio,30,random,rand1,6,Late Fusion,0.12261904761904763
CDRP-bio,30,random,rand2,6,CP,0.10476190476190476
CDRP-bio,30,random,rand2,6,GE,0.03333333333333333
CDRP-bio,30,random,rand2,6,Early Fusion,0.08666666666666667
CDRP-bio,30,random,rand2,6,Late Fusion,0.1
CDRP-bio,30,random,rand3,6,CP,0.10476190476190476
CDRP-bio,30,random,rand3,6,GE,0.03333333333333333
CDRP-bio,30,random,rand3,6,Early Fusion,0.08666666666666667
CDRP-bio,30,random,rand3,6,Late Fusion,0.1769230769230769
CDRP-bio,30,random,rand4,6,CP,0.10476190476190476
CDRP-bio,30,random,rand4,6,GE,0.11205357142857143
CDRP-bio,30,random,rand4,6,Early Fusion,0.08666666666666667
CDRP-bio,30,random,rand4,6,Late Fusion,0.16444444444444445
CDRP-bio,30,random,rand5,6,CP,0.10476190476190476
CDRP-bio,30,random,rand5,6,GE,0.10416666666666666
CDRP-bio,30,random,rand5,6,Early Fusion,0.08125
CDRP-bio,30,random,rand5,6,Late Fusion,0.08666666666666667
CDRP-bio,30,ranked,r0,7,CP,0.19047619047619047
CDRP-bio,30,ranked,r0,7,GE,0.1111111111111111
CDRP-bio,30,ranked,r0,7,Early Fusion,0.23214285714285712
CDRP-bio,30,ranked,r0,7,Late Fusion,0.19047619047619047
CDRP-bio,30,random,rand1,7,CP,0.19047619047619047
CDRP-bio,30,random,rand1,7,GE,0.0
CDRP-bio,30,random,rand1,7,Early Fusion,0.22777777777777777
CDRP-bio,30,random,rand1,7,Late Fusion,0.17777777777777776
CDRP-bio,30,random,rand2,7,CP,0.19047619047619047
CDRP-bio,30,random,rand2,7,GE,0.13777777777777775
CDRP-bio,30,random,rand2,7,Early Fusion,0.20925925925925926
CDRP-bio,30,random,rand2,7,Late Fusion,0.1822222222222222
CDRP-bio,30,random,rand3,7,CP,0.19047619047619047
CDRP-bio,30,random,rand3,7,GE,0.08333333333333333
CDRP-bio,30,random,rand3,7,Early Fusion,0.21111111111111108
CDRP-bio,30,random,rand3,7,Late Fusion,0.1822222222222222
CDRP-bio,30,random,rand4,7,CP,0.19047619047619047
CDRP-bio,30,random,rand4,7,GE,0.019047619047619046
CDRP-bio,30,random,rand4,7,Early Fusion,0.2361111111111111
CDRP-bio,30,random,rand4,7,Late Fusion,0.1952380952380952
CDRP-bio,30,random,rand5,7,CP,0.19047619047619047
CDRP-bio,30,random,rand5,7,GE,0.06349206349206349
CDRP-bio,30,random,rand5,7,Early Fusion,0.21212121212121207
CDRP-bio,30,random,rand5,7,Late Fusion,0.15952380952380954
CDRP-bio,30,ranked,r0,8,CP,0.2358974358974359
CDRP-bio,30,ranked,r0,8,GE,0.047619047619047616
CDRP-bio,30,ranked,r0,8,Early Fusion,0.20444444444444443
CDRP-bio,30,ranked,r0,8,Late Fusion,0.24358974358974358
CDRP-bio,30,random,rand1,8,CP,0.2358974358974359
CDRP-bio,30,random,rand1,8,GE,0.050595238095238096
CDRP-bio,30,random,rand1,8,Early Fusion,0.16666666666666666
CDRP-bio,30,random,rand1,8,Late Fusion,0.2
CDRP-bio,30,random,rand2,8,CP,0.2358974358974359
CDRP-bio,30,random,rand2,8,GE,0.05952380952380952
CDRP-bio,30,random,rand2,8,Early Fusion,0.16666666666666666
CDRP-bio,30,random,rand2,8,Late Fusion,0.2222222222222222
CDRP-bio,30,random,rand3,8,CP,0.2358974358974359
CDRP-bio,30,random,rand3,8,GE,0.041666666666666664
CDRP-bio,30,random,rand3,8,Early Fusion,0.23809523809523808
CDRP-bio,30,random,rand3,8,Late Fusion,0.24829931972789113
CDRP-bio,30,random,rand4,8,CP,0.2358974358974359
CDRP-bio,30,random,rand4,8,GE,0.047619047619047616
CDRP-bio,30,random,rand4,8,Early Fusion,0.2111111111111111
CDRP-bio,30,random,rand4,8,Late Fusion,0.19047619047619047
CDRP-bio,30,random,rand5,8,CP,0.2358974358974359
CDRP-bio,30,random,rand5,8,GE,0.03333333333333333
CDRP-bio,30,random,rand5,8,Early Fusion,0.1476190476190476
CDRP-bio,30,random,rand5,8,Late Fusion,0.21904761904761902
CDRP-bio,30,ranked,r0,9,CP,0.13675213675213674
CDRP-bio,30,ranked,r0,9,GE,0.14285714285714285
CDRP-bio,30,ranked,r0,9,Early Fusion,0.13333333333333333
CDRP-bio,30,ranked,r0,9,Late Fusion,0.14484126984126983
CDRP-bio,30,random,rand1,9,CP,0.13675213675213674
CDRP-bio,30,random,rand1,9,GE,0.08205128205128205
CDRP-bio,30,random,rand1,9,Early Fusion,0.05714285714285714
CDRP-bio,30,random,rand1,9,Late Fusion,0.11851851851851851
CDRP-bio,30,random,rand2,9,CP,0.13675213675213674
CDRP-bio,30,random,rand2,9,GE,0.07142857142857142
CDRP-bio,30,random,rand2,9,Early Fusion,0.09555555555555556
CDRP-bio,30,random,rand2,9,Late Fusion,0.11851851851851851
CDRP-bio,30,random,rand3,9,CP,0.13675213675213674
CDRP-bio,30,random,rand3,9,GE,0.07142857142857142
CDRP-bio,30,random,rand3,9,Early Fusion,0.11794871794871795
CDRP-bio,30,random,rand3,9,Late Fusion,0.12698412698412698
CDRP-bio,30,random,rand4,9,CP,0.13675213675213674
CDRP-bio,30,random,rand4,9,GE,0.10687432867883995
CDRP-bio,30,random,rand4,9,Early Fusion,0.1286713286713287
CDRP-bio,30,random,rand4,9,Late Fusion,0.12698412698412698
CDRP-bio,30,random,rand5,9,CP,0.13675213675213674
CDRP-bio,30,random,rand5,9,GE,0.07142857142857142
CDRP-bio,30,random,rand5,9,Early Fusion,0.0979020979020979
CDRP-bio,30,random,rand5,9,Late Fusion,0.12698412698412698
CDRP-bio,30,ranked,r0,10,CP,0.11428571428571428
CDRP-bio,30,ranked,r0,10,GE,0.17543859649122806
CDRP-bio,30,ranked,r0,10,Early Fusion,0.09913419913419914
CDRP-bio,30,ranked,r0,10,Late Fusion,0.14285714285714285
CDRP-bio,30,random,rand1,10,CP,0.11428571428571428
CDRP-bio,30,random,rand1,10,GE,0.12222222222222223
CDRP-bio,30,random,rand1,10,Early Fusion,0.10095238095238095
CDRP-bio,30,random,rand1,10,Late Fusion,0.12
CDRP-bio,30,random,rand2,10,CP,0.11428571428571428
CDRP-bio,30,random,rand2,10,GE,0.14305555555555557
CDRP-bio,30,random,rand2,10,Early Fusion,0.10095238095238095
CDRP-bio,30,random,rand2,10,Late Fusion,0.1181818181818182
CDRP-bio,30,random,rand3,10,CP,0.11428571428571428
CDRP-bio,30,random,rand3,10,GE,0.08409090909090909
CDRP-bio,30,random,rand3,10,Early Fusion,0.10095238095238095
CDRP-bio,30,random,rand3,10,Late Fusion,0.13818181818181818
CDRP-bio,30,random,rand4,10,CP,0.11428571428571428
CDRP-bio,30,random,rand4,10,GE,0.1392857142857143
CDRP-bio,30,random,rand4,10,Early Fusion,0.10095238095238095
CDRP-bio,30,random,rand4,10,Late Fusion,0.12
CDRP-bio,30,random,rand5,10,CP,0.11428571428571428
CDRP-bio,30,random,rand5,10,GE,0.07272727272727272
CDRP-bio,30,random,rand5,10,Early Fusion,0.07999999999999999
CDRP-bio,30,random,rand5,10,Late Fusion,0.12
CDRP-bio,50,ranked,r0,1,CP,0.10769230769230768
CDRP-bio,50,ranked,r0,1,GE,0.22307692307692306
CDRP-bio,50,ranked,r0,1,Early Fusion,0.16125541125541126
CDRP-bio,50,ranked,r0,1,Late Fusion,0.1142857142857143
CDRP-bio,50,random,rand1,1,CP,0.10769230769230768
CDRP-bio,50,random,rand1,1,GE,0.15555555555555553
CDRP-bio,50,random,rand1,1,Early Fusion,0.14696969696969697
CDRP-bio,50,random,rand1,1,Late Fusion,0.09523809523809523
CDRP-bio,50,random,rand2,1,CP,0.10769230769230768
CDRP-bio,50,random,rand2,1,GE,0.1111111111111111
CDRP-bio,50,random,rand2,1,Early Fusion,0.1792207792207792
CDRP-bio,50,random,rand2,1,Late Fusion,0.17948717948717946
CDRP-bio,50,random,rand3,1,CP,0.10769230769230768
CDRP-bio,50,random,rand3,1,GE,0.1111111111111111
CDRP-bio,50,random,rand3,1,Early Fusion,0.15873015873015872
CDRP-bio,50,random,rand3,1,Late Fusion,0.07142857142857142
CDRP-bio,50,random,rand4,1,CP,0.10769230769230768
CDRP-bio,50,random,rand4,1,GE,0.08888888888888888
CDRP-bio,50,random,rand4,1,Early Fusion,0.10822510822510822
CDRP-bio,50,random,rand4,1,Late Fusion,0.09523809523809523
CDRP-bio,50,random,rand5,1,CP,0.10769230769230768
CDRP-bio,50,random,rand5,1,GE,0.2222222222222222
CDRP-bio,50,random,rand5,1,Early Fusion,0.13053613053613053
CDRP-bio,50,random,rand5,1,Late Fusion,0.07142857142857142
CDRP-bio,50,ranked,r0,2,CP,0.13333333333333333
CDRP-bio,50,ranked,r0,2,GE,0.0
CDRP-bio,50,ranked,r0,2,Early Fusion,0.125
CDRP-bio,50,ranked,r0,2,Late Fusion,0.13333333333333333
CDRP-bio,50,random,rand1,2,CP,0.13333333333333333
CDRP-bio,50,random,rand1,2,GE,0.04888888888888889
CDRP-bio,50,random,rand1,2,Early Fusion,0.17777777777777776
CDRP-bio,50,random,rand1,2,Late Fusion,0.16666666666666666
CDRP-bio,50,random,rand2,2,CP,0.13333333333333333
CDRP-bio,50,random,rand2,2,GE,0.0
CDRP-bio,50,random,rand2,2,Early Fusion,0.16071428571428573
CDRP-bio,50,random,rand2,2,Late Fusion,0.15238095238095237
CDRP-bio,50,random,rand3,2,CP,0.13333333333333333
CDRP-bio,50,random,rand3,2,GE,0.02666666666666667
CDRP-bio,50,random,rand3,2,Early Fusion,0.13333333333333333
CDRP-bio,50,random,rand3,2,Late Fusion,0.16666666666666666
CDRP-bio,50,random,rand4,2,CP,0.13333333333333333
CDRP-bio,50,random,rand4,2,GE,0.023809523809523808
CDRP-bio,50,random,rand4,2,Early Fusion,0.17857142857142858
CDRP-bio,50,random,rand4,2,Late Fusion,0.18666666666666665
CDRP-bio,50,random,rand5,2,CP,0.13333333333333333
CDRP-bio,50,random,rand5,2,GE,0.06535947712418301
CDRP-bio,50,random,rand5,2,Early Fusion,0.13333333333333333
CDRP-bio,50,random,rand5,2,Late Fusion,0.15555555555555553
CDRP-bio,50,ranked,r0,3,CP,0.125
CDRP-bio,50,ranked,r0,3,GE,0.15470085470085468
CDRP-bio,50,ranked,r0,3,Early Fusion,0.15
CDRP-bio,50,ranked,r0,3,Late Fusion,0.12202380952380952
CDRP-bio,50,random,rand1,3,CP,0.125
CDRP-bio,50,random,rand1,3,GE,0.10256410256410256
CDRP-bio,50,random,rand1,3,Early Fusion,0.11458333333333333
CDRP-bio,50,random,rand1,3,Late Fusion,0.12916666666666665
CDRP-bio,50,random,rand2,3,CP,0.125
CDRP-bio,50,random,rand2,3,GE,0.11555555555555556
CDRP-bio,50,random,rand2,3,Early Fusion,0.1711111111111111
CDRP-bio,50,random,rand2,3,Late Fusion,0.16444444444444442
CDRP-bio,50,random,rand3,3,CP,0.125
CDRP-bio,50,random,rand3,3,GE,0.09659863945578231
CDRP-bio,50,random,rand3,3,Early Fusion,0.13777777777777775
CDRP-bio,50,random,rand3,3,Late Fusion,0.12916666666666665
CDRP-bio,50,random,rand4,3,CP,0.125
CDRP-bio,50,random,rand4,3,GE,0.07142857142857142
CDRP-bio,50,random,rand4,3,Early Fusion,0.11875
CDRP-bio,50,random,rand4,3,Late Fusion,0.125
CDRP-bio,50,random,rand5,3,CP,0.125
CDRP-bio,50,random,rand5,3,GE,0.0875
CDRP-bio,50,random,rand5,3,Early Fusion,0.16349206349206347
CDRP-bio,50,random,rand5,3,Late Fusion,0.16
CDRP-bio,50,ranked,r0,4,CP,0.13095238095238093
CDRP-bio,50,ranked,r0,4,GE,0.08571428571428572
CDRP-bio,50,ranked,r0,4,Early Fusion,0.19047619047619047
CDRP-bio,50,ranked,r0,4,Late Fusion,0.13333333333333333
CDRP-bio,50,random,rand1,4,CP,0.13095238095238093
CDRP-bio,50,random,rand1,4,GE,0.007518796992481203
CDRP-bio,50,random,rand1,4,Early Fusion,0.08333333333333333
CDRP-bio,50,random,rand1,4,Late Fusion,0.1
CDRP-bio,50,random,rand2,4,CP,0.13095238095238093
CDRP-bio,50,random,rand2,4,GE,0.0
CDRP-bio,50,random,rand2,4,Early Fusion,0.08974358974358973
CDRP-bio,50,random,rand2,4,Late Fusion,0.07142857142857142
CDRP-bio,50,random,rand3,4,CP,0.13095238095238093
CDRP-bio,50,random,rand3,4,GE,0.008771929824561403
CDRP-bio,50,random,rand3,4,Early Fusion,0.1282051282051282
CDRP-bio,50,random,rand3,4,Late Fusion,0.09333333333333332
CDRP-bio,50,random,rand4,4,CP,0.13095238095238093
CDRP-bio,50,random,rand4,4,GE,0.04035087719298246
CDRP-bio,50,random,rand4,4,Early Fusion,0.13888888888888887
CDRP-bio,50,random,rand4,4,Late Fusion,0.09523809523809523
CDRP-bio,50,random,rand5,4,CP,0.13095238095238093
CDRP-bio,50,random,rand5,4,GE,0.0
CDRP-bio,50,random,rand5,4,Early Fusion,0.09722222222222221
CDRP-bio,50,random,rand5,4,Late Fusion,0.09999999999999999
CDRP-bio,50,ranked,r0,5,CP,0.21999999999999995
CDRP-bio,50,ranked,r0,5,GE,0.14285714285714285
CDRP-bio,50,ranked,r0,5,Early Fusion,0.16666666666666666
CDRP-bio,50,ranked,r0,5,Late Fusion,0.2916666666666667
CDRP-bio,50,random,rand1,5,CP,0.21999999999999995
CDRP-bio,50,random,rand1,5,GE,0.06862745098039215
CDRP-bio,50,random,rand1,5,Early Fusion,0.17857142857142855
CDRP-bio,50,random,rand1,5,Late Fusion,0.2222222222222222
CDRP-bio,50,random,rand2,5,CP,0.21999999999999995
CDRP-bio,50,random,rand2,5,GE,0.19999999999999998
CDRP-bio,50,random,rand2,5,Early Fusion,0.17857142857142858
CDRP-bio,50,random,rand2,5,Late Fusion,0.2117647058823529
CDRP-bio,50,random,rand3,5,CP,0.21999999999999995
CDRP-bio,50,random,rand3,5,GE,0.12666666666666665
CDRP-bio,50,random,rand3,5,Early Fusion,0.19230769230769226
CDRP-bio,50,random,rand3,5,Late Fusion,0.2261904761904762
CDRP-bio,50,random,rand4,5,CP,0.21999999999999995
CDRP-bio,50,random,rand4,5,GE,0.0784313725490196
CDRP-bio,50,random,rand4,5,Early Fusion,0.22380952380952382
CDRP-bio,50,random,rand4,5,Late Fusion,0.24583333333333335
CDRP-bio,50,random,rand5,5,CP,0.21999999999999995
CDRP-bio,50,random,rand5,5,GE,0.19791666666666666
CDRP-bio,50,random,rand5,5,Early Fusion,0.16666666666666666
CDRP-bio,50,random,rand5,5,Late Fusion,0.1941176470588235
CDRP-bio,50,ranked,r0,6,CP,0.10476190476190476
CDRP-bio,50,ranked,r0,6,GE,0.11274509803921567
CDRP-bio,50,ranked,r0,6,Early Fusion,0.12564102564102564
CDRP-bio,50,ranked,r0,6,Late Fusion,0.17396825396825397
CDRP-bio,50,random,rand1,6,CP,0.10476190476190476
CDRP-bio,50,random,rand1,6,GE,0.08333333333333333
CDRP-bio,50,random,rand1,6,Early Fusion,0.12142857142857144
CDRP-bio,50,random,rand1,6,Late Fusion,0.1761904761904762
CDRP-bio,50,random,rand2,6,CP,0.10476190476190476
CDRP-bio,50,random,rand2,6,GE,0.24358974358974358
CDRP-bio,50,random,rand2,6,Early Fusion,0.12197802197802199
CDRP-bio,50,random,rand2,6,Late Fusion,0.11682539682539682
CDRP-bio,50,random,rand3,6,CP,0.10476190476190476
CDRP-bio,50,random,rand3,6,GE,0.13095238095238096
CDRP-bio,50,random,rand3,6,Early Fusion,0.13846153846153847
CDRP-bio,50,random,rand3,6,Late Fusion,0.10611111111111111
CDRP-bio,50,random,rand4,6,CP,0.10476190476190476
CDRP-bio,50,random,rand4,6,GE,0.08888888888888888
CDRP-bio,50,random,rand4,6,Early Fusion,0.10833333333333334
CDRP-bio,50,random,rand4,6,Late Fusion,0.14375
CDRP-bio,50,random,rand5,6,CP,0.10476190476190476
CDRP-bio,50,random,rand5,6,GE,0.04444444444444444
CDRP-bio,50,random,rand5,6,Early Fusion,0.09285714285714286
CDRP-bio,50,random,rand5,6,Late Fusion,0.08666666666666667
CDRP-bio,50,ranked,r0,7,CP,0.19047619047619047
CDRP-bio,50,ranked,r0,7,GE,0.27645502645502645
CDRP-bio,50,ranked,r0,7,Early Fusion,0.10952380952380951
CDRP-bio,50,ranked,r0,7,Late Fusion,0.21088435374149658
CDRP-bio,50,random,rand1,7,CP,0.19047619047619047
CDRP-bio,50,random,rand1,7,GE,0.0787878787878788
CDRP-bio,50,random,rand1,7,Early Fusion,0.1487179487179487
CDRP-bio,50,random,rand1,7,Late Fusion,0.17777777777777776
CDRP-bio,50,random,rand2,7,CP,0.19047619047619047
CDRP-bio,50,random,rand2,7,GE,0.1285714285714286
CDRP-bio,50,random,rand2,7,Early Fusion,0.15136054421768708
CDRP-bio,50,random,rand2,7,Late Fusion,0.15476190476190474
CDRP-bio,50,random,rand3,7,CP,0.19047619047619047
CDRP-bio,50,random,rand3,7,GE,0.22008547008547008
CDRP-bio,50,random,rand3,7,Early Fusion,0.1248917748917749
CDRP-bio,50,random,rand3,7,Late Fusion,0.26666666666666666
CDRP-bio,50,random,rand4,7,CP,0.19047619047619047
CDRP-bio,50,random,rand4,7,GE,0.10121457489878544
CDRP-bio,50,random,rand4,7,Early Fusion,0.09761904761904762
CDRP-bio,50,random,rand4,7,Late Fusion,0.15555555555555553
CDRP-bio,50,random,rand5,7,CP,0.19047619047619047
CDRP-bio,50,random,rand5,7,GE,0.11813186813186813
CDRP-bio,50,random,rand5,7,Early Fusion,0.13003663003663002
CDRP-bio,50,random,rand5,7,Late Fusion,0.21088435374149658
CDRP-bio,50,ranked,r0,8,CP,0.2358974358974359
CDRP-bio,50,ranked,r0,8,GE,0.041666666666666664
CDRP-bio,50,ranked,r0,8,Early Fusion,0.19047619047619047
CDRP-bio,50,ranked,r0,8,Late Fusion,0.2564102564102564
CDRP-bio,50,random,rand1,8,CP,0.2358974358974359
CDRP-bio,50,random,rand1,8,GE,0.2111111111111111
CDRP-bio,50,random,rand1,8,Early Fusion,0.1292517006802721
CDRP-bio,50,random,rand1,8,Late Fusion,0.19047619047619047
CDRP-bio,50,random,rand2,8,CP,0.2358974358974359
CDRP-bio,50,random,rand2,8,GE,0.041666666666666664
CDRP-bio,50,random,rand2,8,Early Fusion,0.11904761904761904
CDRP-bio,50,random,rand2,8,Late Fusion,0.17559523809523808
CDRP-bio,50,random,rand3,8,CP,0.2358974358974359
CDRP-bio,50,random,rand3,8,GE,0.06923076923076923
CDRP-bio,50,random,rand3,8,Early Fusion,0.1292517006802721
CDRP-bio,50,random,rand3,8,Late Fusion,0.20512820512820512
CDRP-bio,50,random,rand4,8,CP,0.2358974358974359
CDRP-bio,50,random,rand4,8,GE,0.041666666666666664
CDRP-bio,50,random,rand4,8,Early Fusion,0.16666666666666666
CDRP-bio,50,random,rand4,8,Late Fusion,0.2619047619047619
CDRP-bio,50,random,rand5,8,CP,0.2358974358974359
CDRP-bio,50,random,rand5,8,GE,0.041666666666666664
CDRP-bio,50,random,rand5,8,Early Fusion,0.16666666666666666
CDRP-bio,50,random,rand5,8,Late Fusion,0.19047619047619047
CDRP-bio,50,ranked,r0,9,CP,0.13675213675213674
CDRP-bio,50,ranked,r0,9,GE,0.1684941520467836
CDRP-bio,50,ranked,r0,9,Early Fusion,0.16194331983805668
CDRP-bio,50,ranked,r0,9,Late Fusion,0.15553306342780024
CDRP-bio,50,random,rand1,9,CP,0.13675213675213674
CDRP-bio,50,random,rand1,9,GE,0.08333333333333333
CDRP-bio,50,random,rand1,9,Early Fusion,0.10256410256410256
CDRP-bio,50,random,rand1,9,Late Fusion,0.15079365079365079
CDRP-bio,50,random,rand2,9,CP,0.13675213675213674
CDRP-bio,50,random,rand2,9,GE,0.09999999999999999
CDRP-bio,50,random,rand2,9,Early Fusion,0.10275689223057645
CDRP-bio,50,random,rand2,9,Late Fusion,0.1473922902494331
CDRP-bio,50,random,rand3,9,CP,0.13675213675213674
CDRP-bio,50,random,rand3,9,GE,0.13247863247863248
CDRP-bio,50,random,rand3,9,Early Fusion,0.047619047619047616
CDRP-bio,50,random,rand3,9,Late Fusion,0.1623931623931624
CDRP-bio,50,random,rand4,9,CP,0.13675213675213674
CDRP-bio,50,random,rand4,9,GE,0.11238095238095239
CDRP-bio,50,random,rand4,9,Early Fusion,0.10275689223057645
CDRP-bio,50,random,rand4,9,Late Fusion,0.15873015873015872
CDRP-bio,50,random,rand5,9,CP,0.13675213675213674
CDRP-bio,50,random,rand5,9,GE,0.07777777777777777
CDRP-bio,50,random,rand5,9,Early Fusion,0.1106612685560054
CDRP-bio,50,random,rand5,9,Late Fusion,0.15185185185185185
CDRP-bio,50,ranked,r0,10,CP,0.11428571428571428
CDRP-bio,50,ranked,r0,10,GE,0.22020202020202023
CDRP-bio,50,ranked,r0,10,Early Fusion,0.22719298245614034
CDRP-bio,50,ranked,r0,10,Late Fusion,0.14666666666666667
CDRP-bio,50,random,rand1,10,CP,0.11428571428571428
CDRP-bio,50,random,rand1,10,GE,0.10897435897435898
CDRP-bio,50,random,rand1,10,Early Fusion,0.21719298245614035
CDRP-bio,50,random,rand1,10,Late Fusion,0.17079365079365078
CDRP-bio,50,random,rand2,10,CP,0.11428571428571428
CDRP-bio,50,random,rand2,10,GE,0.11172161172161171
CDRP-bio,50,random,rand2,10,Early Fusion,0.21719298245614035
CDRP-bio,50,random,rand2,10,Late Fusion,0.12222222222222223
CDRP-bio,50,random,rand3,10,CP,0.11428571428571428
CDRP-bio,50,random,rand3,10,GE,0.13675213675213674
CDRP-bio,50,random,rand3,10,Early Fusion,0.21719298245614035
CDRP-bio,50,random,rand3,10,Late Fusion,0.16666666666666669
CDRP-bio,50,random,rand4,10,CP,0.11428571428571428
CDRP-bio,50,random,rand4,10,GE,0.0989010989010989
CDRP-bio,50,random,rand4,10,Early Fusion,0.22719298245614034
CDRP-bio,50,random,rand4,10,Late Fusion,0.17222222222222222
CDRP-bio,50,random,rand5,10,CP,0.11428571428571428
CDRP-bio,50,random,rand5,10,GE,0.17407407407407408
CDRP-bio,50,random,rand5,10,Early Fusion,0.21719298245614035
CDRP-bio,50,random,rand5,10,Late Fusion,0.14675324675324677
CDRP-bio,75,ranked,r0,1,CP,0.10769230769230768
CDRP-bio,75,ranked,r0,1,GE,0.19183673469387755
CDRP-bio,75,ranked,r0,1,Early Fusion,0.07142857142857142
CDRP-bio,75,ranked,r0,1,Late Fusion,0.21785714285714283
CDRP-bio,75,random,rand1,1,CP,0.10769230769230768
CDRP-bio,75,random,rand1,1,GE,0.13333333333333333
CDRP-bio,75,random,rand1,1,Early Fusion,0.10769230769230768
CDRP-bio,75,random,rand1,1,Late Fusion,0.09523809523809523
CDRP-bio,75,random,rand2,1,CP,0.10769230769230768
CDRP-bio,75,random,rand2,1,GE,0.0625
CDRP-bio,75,random,rand2,1,Early Fusion,0.08730158730158731
CDRP-bio,75,random,rand2,1,Late Fusion,0.09183673469387754
CDRP-bio,75,random,rand3,1,CP,0.10769230769230768
CDRP-bio,75,random,rand3,1,GE,0.06666666666666667
CDRP-bio,75,random,rand3,1,Early Fusion,0.07142857142857142
CDRP-bio,75,random,rand3,1,Late Fusion,0.06666666666666667
CDRP-bio,75,random,rand4,1,CP,0.10769230769230768
CDRP-bio,75,random,rand4,1,GE,0.17777777777777776
CDRP-bio,75,random,rand4,1,Early Fusion,0.11587301587301588
CDRP-bio,75,random,rand4,1,Late Fusion,0.16
CDRP-bio,75,random,rand5,1,CP,0.10769230769230768
CDRP-bio,75,random,rand5,1,GE,0.15
CDRP-bio,75,random,rand5,1,Early Fusion,0.09999999999999999
CDRP-bio,75,random,rand5,1,Late Fusion,0.09523809523809523
CDRP-bio,75,ranked,r0,2,CP,0.13333333333333333
CDRP-bio,75,ranked,r0,2,GE,0.028571428571428574
CDRP-bio,75,ranked,r0,2,Early Fusion,0.14285714285714285
CDRP-bio,75,ranked,r0,2,Late Fusion,0.13333333333333333
CDRP-bio,75,random,rand1,2,CP,0.13333333333333333
CDRP-bio,75,random,rand1,2,GE,0.0
CDRP-bio,75,random,rand1,2,Early Fusion,0.17142857142857143
CDRP-bio,75,random,rand1,2,Late Fusion,0.16666666666666666
CDRP-bio,75,random,rand2,2,CP,0.13333333333333333
CDRP-bio,75,random,rand2,2,GE,0.05714285714285715
CDRP-bio,75,random,rand2,2,Early Fusion,0.18222222222222223
CDRP-bio,75,random,rand2,2,Late Fusion,0.14583333333333331
CDRP-bio,75,random,rand3,2,CP,0.13333333333333333
CDRP-bio,75,random,rand3,2,GE,0.023809523809523808
CDRP-bio,75,random,rand3,2,Early Fusion,0.20238095238095236
CDRP-bio,75,random,rand3,2,Late Fusion,0.1611111111111111
CDRP-bio,75,random,rand4,2,CP,0.13333333333333333
CDRP-bio,75,random,rand4,2,GE,0.10714285714285714
CDRP-bio,75,random,rand4,2,Early Fusion,0.09999999999999999
CDRP-bio,75,random,rand4,2,Late Fusion,0.11555555555555556
CDRP-bio,75,random,rand5,2,CP,0.13333333333333333
CDRP-bio,75,random,rand5,2,GE,0.028571428571428574
CDRP-bio,75,random,rand5,2,Early Fusion,0.14285714285714285
CDRP-bio,75,random,rand5,2,Late Fusion,0.15555555555555553
CDRP-bio,75,ranked,r0,3,CP,0.125
CDRP-bio,75,ranked,r0,3,GE,0.11682539682539682
CDRP-bio,75,ranked,r0,3,Early Fusion,0.14
CDRP-bio,75,ranked,r0,3,Late Fusion,0.12202380952380952
CDRP-bio,75,random,rand1,3,CP,0.125
CDRP-bio,75,random,rand1,3,GE,0.06666666666666667
CDRP-bio,75,random,rand1,3,Early Fusion,0.14285714285714285
CDRP-bio,75,random,rand1,3,Late Fusion,0.15416666666666667
CDRP-bio,75,random,rand2,3,CP,0.125
CDRP-bio,75,random,rand2,3,GE,0.1111111111111111
CDRP-bio,75,random,rand2,3,Early Fusion,0.15178571428571427
CDRP-bio,75,random,rand2,3,Late Fusion,0.15
CDRP-bio,75,random,rand3,3,CP,0.125
CDRP-bio,75,random,rand3,3,GE,0.11904761904761904
CDRP-bio,75,random,rand3,3,Early Fusion,0.1961111111111111
CDRP-bio,75,random,rand3,3,Late Fusion,0.15238095238095237
CDRP-bio,75,random,rand4,3,CP,0.125
CDRP-bio,75,random,rand4,3,GE,0.09999999999999999
CDRP-bio,75,random,rand4,3,Early Fusion,0.1285714285714286
CDRP-bio,75,random,rand4,3,Late Fusion,0.13777777777777775
CDRP-bio,75,random,rand5,3,CP,0.125
CDRP-bio,75,random,rand5,3,GE,0.05714285714285715
CDRP-bio,75,random,rand5,3,Early Fusion,0.16944444444444443
CDRP-bio,75,random,rand5,3,Late Fusion,0.13777777777777775
CDRP-bio,75,ranked,r0,4,CP,0.13095238095238093
CDRP-bio,75,ranked,r0,4,GE,0.04035087719298246
CDRP-bio,75,ranked,r0,4,Early Fusion,0.10701754385964911
CDRP-bio,75,ranked,r0,4,Late Fusion,0.09777777777777778
CDRP-bio,75,random,rand1,4,CP,0.13095238095238093
CDRP-bio,75,random,rand1,4,GE,0.007017543859649122
CDRP-bio,75,random,rand1,4,Early Fusion,0.019230769230769232
CDRP-bio,75,random,rand1,4,Late Fusion,0.061111111111111116
CDRP-bio,75,random,rand2,4,CP,0.13095238095238093
CDRP-bio,75,random,rand2,4,GE,0.007017543859649122
