Plate,Well,Name,Concentration,isHit,Prediction_1,Neighbor_1,Distance_1,Confidence_1,Prediction_2,Neighbor_2,Distance_2,Confidence_2,Prediction_3,Neighbor_3,Distance_3,Confidence_3,Prediction_4,Neighbor_4,Distance_4,Confidence_4,Prediction_5,Neighbor_5,Distance_5,Confidence_5,Prediction_6,Neighbor_6,Distance_6,Confidence_6,Prediction_7,Neighbor_7,Distance_7,Confidence_7,Prediction_8,Neighbor_8,Distance_8,Confidence_8,Prediction_9,Neighbor_9,Distance_9,Confidence_9,Prediction_10,Neighbor_10,Distance_10,Confidence_10,Prediction_11,Neighbor_11,Distance_11,Confidence_11,Prediction_12,Neighbor_12,Distance_12,Confidence_12
2013002115,C-4,85179,2,1,MT,EpothiloneB_7,0.651534470144792,0.850631315366186,PLK,BI2536_3,1.4994896519366,0.0124505992014143,AuroraB,ZM447439_1,2.15539858999603,0.000983670584923326,Actin,LatA_2,2.82748424933756,6.02007696815398e-05,DNA,CPT_1,3.09478076444829,2.26065501212397e-05,Proteasome,AclacinomycinA_2,3.33900436812088,1.01310244587719e-05,HDAC,Panobinostat_2,3.50099194216426,6.01215385312301e-06,ER,BFA_2,3.86898575881173,1.68566331262105e-06,mTOR,Rapamycin_2,4.20137489710961,5.47027708370062e-07,Hsp90,AUY922_5,4.26194412687031,4.5036759864109e-07,DMSO,DMSO,4.43172791325393,2.63027108564295e-07,N/A,N/A,NaN,NaN
2013002124,D-13,201631,1,1,MT,EpothiloneB_7,0.653020745793179,0.848625917061358,PLK,BI2536_3,1.70968239732655,0.00548122058785538,AuroraB,ZM447439_1,2.33732982523064,0.000449093147859155,Actin,LatA_2,2.57574637352968,0.00016443399487725,DNA,CPT_1,2.90673766317671,4.45102928546986e-05,Proteasome,AclacinomycinA_2,3.29215598453692,1.1768836033887e-05,HDAC,Panobinostat_2,3.38188403624958,8.83457591184999e-06,ER,BFA_2,3.64134647068361,3.7498352680292e-06,DMSO,DMSO,4.00399696191172,1.05398306609407e-06,mTOR,Rapamycin_7,4.19605352163246,5.56519155832044e-07,Hsp90,AUY922_5,4.2714911414696,4.3686282390129e-07,N/A,N/A,NaN,NaN
2013002124,D-4,211490,1,1,MT,Vinblastine_4,0.660632650721682,0.838082751678466,PLK,BI2536_3,1.38845234171389,0.0206267177955591,AuroraB,ZM447439_1,2.68479627589478,0.000105622347712374,Actin,LatA_2,3.04964448625408,2.64546329539225e-05,DNA,CPT_1,3.2484045083204,1.35504771163585e-05,Proteasome,AclacinomycinA_2,3.49405426369301,6.15044763520935e-06,HDAC,Panobinostat_2,3.74724753510335,2.59124071688974e-06,ER,BFA_2,4.11339033147719,7.2931685243748e-07,DMSO,DMSO,4.44973125092703,2.48457341102313e-07,mTOR,Rapamycin_7,4.69512724588372,1.13668994405704e-07,Hsp90,AUY922_5,4.79116186166239,8.40570079173737e-08,N/A,N/A,NaN,NaN
2013002119,C-16,93427,2,1,MT,Vinblastine_4,0.662107046388195,0.835981129357755,PLK,BI2536_3,1.60135742718071,0.00822541140863628,AuroraB,ZM447439_1,2.59607434979847,0.00015128948840767,Actin,LatA_2,2.8030209740089,6.61897528882507e-05,DNA,CPT_1,3.11690718686719,2.09559033556218e-05,Proteasome,AclacinomycinA_2,3.3903037101107,8.59988752103433e-06,HDAC,Panobinostat_2,3.42972941316578,7.57812450260145e-06,ER,BFA_2,3.85230544882622,1.78777388161366e-06,DMSO,DMSO,4.22970456446405,4.99324604530733e-07,mTOR,Rapamycin_7,4.52175747374964,1.97667536397895e-07,Hsp90,AUY922_5,4.64828486505395,1.3196958391633e-07,N/A,N/A,NaN,NaN
2013002118,P-8,299514,1,1,MT,Docetaxel_2,0.67915801467352,0.810256712242087,PLK,BI2536_4,1.99098908857547,0.00193472907239302,AuroraB,ZM447439_1,4.08153556094305,8.10835660706121e-07,Actin,CytD_3,4.92934544532173,5.56429145998668e-08,HDAC,Panobinostat_2,5.03820558809981,4.13889936962493e-08,DNA,CPT_1,5.21042970638344,2.76694508316593e-08,Proteasome,AclacinomycinA_2,5.50678905717592,1.58783085864041e-08,ER,BFA_2,5.74943727147938,1.01273949740773e-08,Hsp90,17-AAG_4,6.18414299392371,6.60945267894345e-09,mTOR,Rapamycin_2,6.26323743702872,6.97392397038208e-09,DMSO,DMSO,6.38447142370882,8.38986055939576e-09,N/A,N/A,NaN,NaN
2013002128,N-3,157035,1,1,MT,Nocodazole_3,0.695867376730848,0.782543872107264,PLK,BI2536_3,1.159861914158,0.0715874012023957,AuroraB,ZM447439_1,2.495341559171,0.00022945825380481,Actin,LatA_1,3.38130864518855,8.85083988125161e-06,DNA,CPT_1,3.55245658673485,5.07019829212115e-06,HDAC,Panobinostat_2,3.60345588782604,4.26921568829442e-06,Proteasome,AclacinomycinA_2,3.85376179817993,1.77861078650991e-06,ER,BFA_2,4.02415204286308,9.83941973647836e-07,Hsp90,Geldanamycin_2,4.82094955327082,7.66973788802767e-08,mTOR,Rapamycin_2,4.84659499877903,7.09531593074592e-08,DMSO,DMSO,5.02194405339574,4.31755958317037e-08,N/A,N/A,NaN,NaN
2013002124,L-11,136513,1,1,MT,Vinblastine_2,0.706797850532886,0.763130224006066,PLK,BI2536_4,1.68408336137386,0.00601995536366828,AuroraB,ZM447439_1,3.41893142674954,7.84588902204536e-06,HDAC,Panobinostat_2,3.88859871993581,1.57328705898732e-06,Actin,LatA_1,4.09008561762537,7.88021907686251e-07,DNA,CPT_1,4.54490226857318,1.83614560409356e-07,Proteasome,AclacinomycinA_2,4.76149466458256,9.21889332575628e-08,ER,BFA_2,4.8091421126085,7.95227749089251e-08,DMSO,DMSO,5.69711025904616,1.11629089307083e-08,Hsp90,Geldanamycin_2,5.76687190703675,9.81039810874748e-09,mTOR,Rapamycin_2,5.82591504104406,8.84603326246065e-09,N/A,N/A,NaN,NaN
2013002129,N-3,157035,2,1,MT,Nocodazole_3,0.726105815746772,0.72649893333428,PLK,BI2536_4,1.35215886627094,0.0246671480074746,AuroraB,ZM447439_1,2.81631035893979,6.28603716962268e-05,Actin,LatA_2,3.66294026322308,3.48025305945247e-06,DNA,CPT_1,3.74821588684781,2.58241167245846e-06,Proteasome,AclacinomycinA_2,4.07564495158975,8.26975236577786e-07,HDAC,Panobinostat_2,4.28929796125639,4.12794813453285e-07,ER,BFA_2,4.43346499529883,2.61585926943947e-07,Hsp90,Geldanamycin_2,4.99815364653011,4.59879657311539e-08,mTOR,Rapamycin_2,5.05927382978263,3.92260965536574e-08,DMSO,DMSO,5.21712505509811,2.72832660865006e-08,N/A,N/A,NaN,NaN
2013002123,L-10,330770,3,1,MT,Nocodazole_1,0.727108955212771,0.724520026309638,PLK,BI2536_4,1.68072803916411,0.00609485851952026,AuroraB,ZM447439_1,3.33570683507807,1.02382686214576e-05,Actin,LatA_2,4.1610361212417,6.23591140651019e-07,DNA,CPT_1,4.35620572629862,3.33940249074378e-07,Proteasome,AclacinomycinA_2,4.69735644559738,1.12866813250981e-07,HDAC,Panobinostat_2,4.71353207582222,1.07221646380355e-07,ER,BFA_2,5.04862585907034,4.02987282666339e-08,mTOR,Rapamycin_2,5.4645045770704,1.71271421069755e-08,Hsp90,17-AAG_4,5.46480947214996,1.71178166249447e-08,DMSO,DMSO,5.68828515641576,1.13495102138344e-08,N/A,N/A,NaN,NaN
2013002124,E-22,622691,1,1,MT,Vinblastine_4,0.756423186412719,0.663768486573953,PLK,BI2536_4,1.11041024753849,0.0967965079534603,AuroraB,ZM447439_1,2.93858470266945,3.95240230132523e-05,Actin,LatA_2,3.62363519780283,3.98505552825837e-06,DNA,CPT_1,3.77548832914011,2.34542853062739e-06,HDAC,Panobinostat_2,3.82002320008127,2.00375087936865e-06,Proteasome,AclacinomycinA_2,4.04429270473552,9.18977047792923e-07,ER,BFA_2,4.33784341457711,3.53907230751646e-07,DMSO,DMSO,5.08616382776271,3.66944559369536e-08,mTOR,Rapamycin_7,5.36873809837915,2.03387784789906e-08,Hsp90,AUY922_5,5.39582510550932,1.93655420086012e-08,N/A,N/A,NaN,NaN
2013002118,C-13,30813,1,1,MT,Vinblastine_4,0.769514116670436,0.635149109209846,PLK,BI2536_4,1.51085958765704,0.0118629623863279,AuroraB,ZM447439_1,2.91894991160951,4.25202359685324e-05,Actin,LatA_2,3.52107607108849,5.62740214980811e-06,DNA,CPT_1,3.74334498494433,2.62711311560001e-06,Proteasome,AclacinomycinA_2,4.04306259837432,9.22807995505429e-07,HDAC,Panobinostat_2,4.34661634874406,3.44220533494999e-07,ER,BFA_2,4.52526040549146,1.95475645593099e-07,mTOR,Rapamycin_2,4.91210715466823,5.84659254575571e-08,Hsp90,AUY922_5,4.96450726124606,5.0406601767611e-08,DMSO,DMSO,5.03566375198947,4.16614092317207e-08,N/A,N/A,NaN,NaN
2013002125,D-13,201631,2,1,MT,EpothiloneB_7,0.775086922762968,0.622758850304283,PLK,BI2536_3,1.44702761135078,0.0156835602977969,AuroraB,ZM447439_1,2.33534294052847,0.000452953357550395,Actin,LatA_2,2.64805250908453,0.000122466046984991,DNA,CPT_1,2.89948375684892,4.57410370699456e-05,Proteasome,AclacinomycinA_2,3.25253579933607,1.33704637894178e-05,HDAC,Panobinostat_2,3.6166650021556,4.08122412937212e-06,ER,BFA_2,3.77224433302557,2.37246979253484e-06,DMSO,DMSO,4.15492821723522,6.36159705939261e-07,mTOR,Rapamycin_7,4.29555286025944,4.04672081765196e-07,Hsp90,AUY922_5,4.42450301123379,2.69107613180106e-07,N/A,N/A,NaN,NaN
2013002128,A-4,628503,1,1,MT,Vinblastine_1,0.781005590503311,0.609488929965173,PLK,BI2536_4,1.54133542554749,0.0104496838366514,AuroraB,ZM447439_1,2.97796122951002,3.41996176855338e-05,Actin,LatA_1,3.95444639998127,1.25014740871321e-06,HDAC,Panobinostat_2,3.97201220482144,1.17644123015326e-06,DNA,CPT_1,4.09775814917462,7.68143926092866e-07,Proteasome,AclacinomycinA_2,4.43047978311093,2.6406748701126e-07,ER,BFA_2,4.71870201697893,1.05480999159258e-07,DMSO,DMSO,5.48281763501692,1.65758035168317e-08,mTOR,Rapamycin_2,5.54937769137921,1.46998487237224e-08,Hsp90,AUY922_5,5.65681944101446,1.2041724126621e-08,N/A,N/A,NaN,NaN
2013002130,C-4,761432,3,1,MT,Vinblastine_4,0.912935803672008,0.324843602324356,PLK,BI2536_4,1.57896414234194,0.0089802150376972,AuroraB,ZM447439_1,3.11135773163457,2.13566558444064e-05,Actin,LatA_2,3.75961669760945,2.48064150342085e-06,HDAC,Panobinostat_2,3.83076383717777,1.9290983721051e-06,DNA,CPT_1,4.06669987603693,8.5215546036254e-07,Proteasome,AclacinomycinA_2,4.48628427172605,2.21266944045355e-07,ER,BFA_2,4.51678340941275,2.00821742219031e-07,DMSO,DMSO,5.14510571096295,3.19276104433332e-08,mTOR,Rapamycin_7,5.5406474939459,1.49354289524752e-08,Hsp90,AUY922_5,5.59493988333915,1.35184276994795e-08,N/A,N/A,NaN,NaN
2013002130,A-4,628503,3,1,MT,Docetaxel_3,0.925685724231139,0.301988652852219,PLK,BI2536_4,1.57163194898248,0.0092455696214384,AuroraB,ZM447439_1,2.96139645365436,3.63347543609173e-05,Actin,LatA_1,3.56870078538488,4.80157965089794e-06,HDAC,Panobinostat_2,3.72572484808264,2.79512606359177e-06,DNA,CPT_1,3.82274723702024,1.98454870772808e-06,Proteasome,AclacinomycinA_2,4.25255638699387,4.64076947305027e-07,ER,BFA_2,4.30995045351869,3.8659798756422e-07,DMSO,DMSO,5.10074134721972,3.54209066530332e-08,mTOR,Rapamycin_7,5.49075575854709,1.63419371288636e-08,Hsp90,AUY922_5,5.53296669177824,1.51452339082465e-08,N/A,N/A,NaN,NaN
2013002118,C-16,93427,1,1,MT,Nocodazole_3,0.934955085997895,0.286124267075904,PLK,BI2536_4,1.52011544560808,0.0114098530917297,AuroraB,ZM447439_1,2.80868680687451,6.47477422461945e-05,DNA,CPT_1,3.49267783448645,6.17821930467285e-06,Actin,LatA_2,3.51161676671937,5.8057641332197e-06,Proteasome,AclacinomycinA_2,3.88464295709692,1.59530945066782e-06,HDAC,Panobinostat_2,4.35370905831393,3.36586708236582e-07,ER,BFA_2,4.44116284552494,2.5528961794324e-07,Hsp90,AUY922_5,4.75450073183362,9.42306795495911e-08,mTOR,Rapamycin_2,4.8470424533477,7.0857500606116e-08,DMSO,DMSO,4.94141449076229,5.37693550674488e-08,N/A,N/A,NaN,NaN
2013002129,C-4,761432,2,1,MT,Docetaxel_4,1.00702566890553,0.184647495685922,PLK,BI2536_4,2.03266517036832,0.00163857147831441,AuroraB,ZM447439_1,4.33404782019696,3.58184126677366e-07,Actin,LatA_1,5.25431434433569,2.52834051320264e-08,HDAC,Panobinostat_2,5.31614038596495,2.24203463101743e-08,DNA,CPT_1,5.71642900949284,1.07662084262317e-08,Proteasome,AclacinomycinA_2,5.92425494473528,7.62064860682202e-09,ER,BFA_2,6.04222324204334,6.76780115330518e-09,Hsp90,17-AAG_4,6.86211030416618,6.69487545788175e-08,mTOR,Rapamycin_2,6.87490535473462,7.31381980596337e-08,DMSO,DMSO,7.0905984537135,4.63476759629677e-07,N/A,N/A,NaN,NaN
2013002124,H-9,89201,1,1,MT,EpothiloneB_7,1.35107041087361,0.0248025874900175,PLK,BI2536_1,1.72018071007351,0.00527582671421588,AuroraB,ZM447439_2,2.05995180472756,0.00146651584806675,Actin,LatA_2,2.07037199167572,0.00140508972031017,DNA,CPT_1,2.26934743889365,0.000602374105855849,Proteasome,AclacinomycinA_2,2.60046000104744,0.0001486018714105,HDAC,SAHA_2,3.04407066981262,2.6979641375312e-05,ER,BFA_2,3.23659695585468,1.40796282779205e-05,DMSO,DMSO,3.48297883211848,6.37720904843364e-06,mTOR,Rapamycin_7,3.84470797769153,1.83636667734321e-06,Hsp90,AUY922_5,4.13824251141695,6.71922579990517e-07,N/A,N/A,NaN,NaN
2013002124,I-7,7419,1,1,MT,EpothiloneB_7,1.53627313113573,0.01066937417879,AuroraB,ZM447439_1,1.83524045981647,0.00348046856130845,PLK,BI2536_1,1.85569755131158,0.00323008825316215,DNA,CPT_1,2.54286416622453,0.000188304303939645,Actin,LatA_2,2.60548512665761,0.000145583953925236,HDAC,Panobinostat_2,2.90537327255701,4.4738987179502e-05,Proteasome,AclacinomycinA_2,2.93541812074753,3.99908813256101e-05,ER,BFA_2,3.47519270104871,6.54115667636885e-06,Hsp90,Geldanamycin_2,3.80851473888838,2.0869641695484e-06,mTOR,Rapamycin_2,3.91505181267606,1.43396068139211e-06,DMSO,DMSO,4.06155045923131,8.67028424581546e-07,N/A,N/A,NaN,NaN
2013002114,I-13,57103,1,1,MT,EpothiloneB_7,2.0257250267225,0.00168501626875683,Actin,LatA_1,2.12845827482597,0.00110271837065573,PLK,BI2536_1,2.1822961910029,0.000876862050859131,AuroraB,ZM447439_1,2.26162499083505,0.000622838064974715,HDAC,Panobinostat_2,2.39971272065658,0.000343684453926667,ER,BFA_2,3.12967047273515,2.00664122893429e-05,DNA,CPT_1,3.45037449565505,7.08973887189842e-06,Proteasome,PS-341_1,3.70914049999601,2.96260397255627e-06,mTOR,Rapamycin_2,4.27357867528199,4.33967809139488e-07,Hsp90,AUY922_5,4.44345643325807,2.53442960035426e-07,DMSO,DMSO,4.47335006699448,2.30536818071081e-07,N/A,N/A,NaN,NaN
2013002129,G-17,14229,2,1,PLK,BI2536_1,2.60786740285246,0.000144175758757825,MT,EpothiloneB_6,2.78888332950891,6.9940808003986e-05,HDAC,Panobinostat_2,3.06233321898607,2.53023434483744e-05,AuroraB,ZM447439_1,3.34601282980228,9.90685528918039e-06,Actin,LatA_1,3.72945076077254,2.75875993226468e-06,Proteasome,PS-341_1,4.57729288040634,1.65579590942257e-07,DNA,CPT_1,4.65001459635507,1.31242449592468e-07,ER,BFA_2,5.23886274022735,2.60857635433172e-08,Hsp90,Geldanamycin_2,5.66665636443883,1.18209436957746e-08,mTOR,Rapamycin_2,5.74715519910915,1.01699041937955e-08,DMSO,DMSO,5.92662797309558,7.59694450808542e-09,N/A,N/A,NaN,NaN
2013002130,G-6,758252,3,1,Proteasome,AclacinomycinA_1,0.23825528957348,0.998948859058751,DNA,Eloxatin_2,1.8109891880507,0.00380046107405148,Actin,LatA_2,2.21986769668536,0.000746002320655361,AuroraB,ZM447439_2,2.34984027603341,0.000425550810208912,mTOR,Rapamycin_7,2.45008897126932,0.00027751737966196,DMSO,DMSO,2.52407988556611,0.000203556100139413,ER,Tunicamycin_2,2.80170810680047,6.65288888119381e-05,HDAC,Apicidin_3,3.01561346085493,2.98519496208036e-05,Hsp90,SNX-2112_4,3.30198390527921,1.1403876726508e-05,PLK,BI2536_1,4.09227284172706,7.82297531988365e-07,MT,EpothiloneB_7,4.3686832420655,3.21028228662434e-07,N/A,N/A,NaN,NaN
2013002130,A-15,681239,3,1,Proteasome,Epoxomycin_2,0.275008579277879,0.998232022562443,DNA,Eloxatin_2,1.5281053501755,0.0110359887125038,AuroraB,ZM447439_2,2.24372875531547,0.000672953722303668,Actin,LatA_2,2.24648420770097,0.000664985484446284,mTOR,Rapamycin_7,2.42257477582845,0.000311813662467241,DMSO,DMSO,2.56252891632642,0.000173621418191203,ER,Tunicamycin_2,3.05026575271781,2.63968398534323e-05,Hsp90,SNX-2112_4,3.16794547182638,1.76450514230511e-05,HDAC,Apicidin_3,3.18803832408873,1.6507058962468e-05,PLK,BI2536_1,4.05861696754261,8.75629252109632e-07,MT,EpothiloneB_7,4.3741400415584,3.1553961194421e-07,N/A,N/A,NaN,NaN
2013002129,A-15,681239,2,1,Proteasome,Epoxomycin_2,0.451878171232263,0.982280393508028,DNA,Eloxatin_2,1.62129213087529,0.00761705519899233,mTOR,Rapamycin_7,2.27335200371258,0.000592029317517684,Actin,LatA_2,2.33714584511953,0.000449449168217356,DMSO,DMSO,2.35376350985314,0.00041843232620226,AuroraB,ZM447439_2,2.35387261839567,0.00041823615047764,Hsp90,SNX-2112_4,2.96988366741638,3.52227065820061e-05,ER,Tunicamycin_2,3.05488773794023,2.59713671887392e-05,HDAC,Apicidin_3,3.20274259405052,1.57263523183614e-05,PLK,BI2536_1,4.31867848358574,3.76049398215889e-07,MT,EpothiloneB_7,4.59354017853078,1.57202801520277e-07,N/A,N/A,NaN,NaN
2013002129,G-6,758252,2,1,Proteasome,Epoxomycin_4,0.460643023946133,0.980311274539319,DNA,Eloxatin_2,1.59135326631913,0.0085526736145688,mTOR,Rapamycin_7,2.17161732759076,0.000917886593314395,AuroraB,ZM447439_2,2.21808039308519,0.000751774781073638,Actin,LatA_2,2.22177700306635,0.000739882791856259,DMSO,DMSO,2.57229756565421,0.000166780786588309,Hsp90,SNX-2112_4,2.80988370062675,6.44475126143047e-05,ER,Tunicamycin_2,2.99905638651523,3.16819037109598e-05,HDAC,Apicidin_3,3.06974026235987,2.46560667969072e-05,PLK,BI2536_1,4.07027791074744,8.41983309338108e-07,MT,EpothiloneB_7,4.35935905964156,3.30628795080889e-07,N/A,N/A,NaN,NaN
2013002114,C-12,106863,1,1,Proteasome,AclacinomycinA_4,0.517151930214336,0.962063173752097,mTOR,Rapamycin_7,1.19258399683805,0.0589398500952725,DNA,Eloxatin_2,1.22770648093088,0.0481038190650027,DMSO,DMSO,1.32494005537581,0.0283417569653953,AuroraB,ZM447439_2,1.84568306730798,0.0033505359368439,Actin,LatA_2,1.91338566974794,0.00260787780783323,Hsp90,SNX-2112_4,2.16858055501704,0.000929880712787823,ER,Tunicamycin_2,2.57346206720355,0.000165984844205227,HDAC,Apicidin_3,2.92284439214679,4.19064166445948e-05,PLK,BI2536_1,4.35900154989973,3.31002717225299e-07,MT,EpothiloneB_7,4.37255383882366,3.17125191319934e-07,N/A,N/A,NaN,NaN
2013002128,G-6,758252,1,1,Proteasome,MG132_1,0.543413054367281,0.94926600805321,DNA,Eloxatin_2,1.61100191404176,0.00792406741097017,Actin,LatA_2,1.84631712084501,0.00334279226710672,AuroraB,ZM447439_2,1.94584470378719,0.00230552993215274,mTOR,Rapamycin_7,2.34767140095388,0.000429539375287247,DMSO,DMSO,2.43811088391152,0.000291935138678101,ER,Tunicamycin_2,2.89196147102955,4.70570540458866e-05,HDAC,Apicidin_3,2.93144391083556,4.05855535557568e-05,Hsp90,SNX-2112_4,2.99132487249951,3.25795675834024e-05,PLK,BI2536_1,3.68671999563482,3.20412200673787e-06,MT,EpothiloneB_7,3.96455141140895,1.20715631793461e-06,N/A,N/A,NaN,NaN
2013002112,M-6,57890,2,1,Proteasome,AclacinomycinA_4,0.573171343217556,0.930321374997092,DNA,Eloxatin_2,1.34375259521792,0.0257369107719551,mTOR,Rapamycin_7,1.36792469084679,0.0228030502130629,DMSO,DMSO,1.56338038613832,0.00955574068470668,AuroraB,ZM447439_2,2.10067357945886,0.00123918176142836,Hsp90,SNX-2112_4,2.1704005697747,0.000922673991171118,Actin,LatA_2,2.19534905080655,0.00082907730859995,ER,Tunicamycin_2,2.58094620553313,0.000160961074213676,HDAC,Apicidin_3,3.08837613717096,2.31116730215963e-05,PLK,BI2536_1,4.62818528714683,1.40722380768768e-07,MT,EpothiloneB_7,4.69328969201398,1.14334608121836e-07,N/A,N/A,NaN,NaN
2013002128,A-15,681239,1,1,Proteasome,MG-115_1,0.629931223391,0.877530740531577,DNA,Eloxatin_1,1.6894133305177,0.00590310705061537,DMSO,DMSO,2.38663812847832,0.000363421663836244,AuroraB,ZM447439_2,2.49435674442446,0.000230405501720043,Actin,LatA_2,2.52248527779774,0.000204909676556016,mTOR,Rapamycin_7,2.5830573464892,0.000159573122825814,ER,Tunicamycin_2,3.2302867335645,1.43715748869985e-05,Hsp90,SNX-2112_4,3.29393961331056,1.17016735668914e-05,HDAC,Apicidin_3,3.42461741261434,7.7037926222304e-06,PLK,BI2536_1,4.31163156774755,3.84543548183951e-07,MT,EpothiloneB_7,4.64219601909217,1.34561300594845e-07,N/A,N/A,NaN,NaN
2013002118,A-16,92937,1,1,Proteasome,AclacinomycinA_4,0.683582741825043,0.803163298052407,DNA,Eloxatin_2,1.2068492848959,0.0542331180755465,mTOR,Rapamycin_7,1.33766174171298,0.0265472505054255,AuroraB,ZM447439_2,1.44306940605146,0.0159677559573854,Actin,LatA_2,1.50654905147739,0.0120816251166589,DMSO,DMSO,1.70124235487022,0.00565270494355529,Hsp90,SNX-2112_4,2.11971618645927,0.00114410575348335,ER,Tunicamycin_2,2.71124110740097,9.50250807173708e-05,HDAC,Apicidin_3,2.8567347841433,5.37990641488099e-05,PLK,BI2536_1,3.87119516037778,1.67259620936744e-06,MT,EpothiloneB_7,3.89236484921611,1.55261406892224e-06,N/A,N/A,NaN,NaN
2013002115,K-15,60266,2,1,Proteasome,AclacinomycinA_4,0.710688103178258,0.755980182405113,DNA,Etoposide_3,0.895151607447278,0.358645133873286,DMSO,DMSO,1.38244447545732,0.0212362852661625,mTOR,Rapamycin_7,1.44261597911584,0.0160007140227829,AuroraB,ZM447439_2,1.76337710708658,0.00451284898872681,Actin,LatA_2,1.9453797507496,0.00230963987811174,Hsp90,SNX-2112_4,2.25887087495499,0.000630302574915238,ER,Tunicamycin_2,2.58198063100148,0.000160279475708045,HDAC,Apicidin_3,2.97322075834118,3.47959402282351e-05,PLK,BI2536_1,4.23260133629283,4.94703524327135e-07,MT,EpothiloneB_7,4.31500224180739,3.80455669454916e-07,N/A,N/A,NaN,NaN
2013002114,H-6,338106,1,1,Proteasome,AclacinomycinA_3,0.787984962758453,0.593703871969343,DNA,Eloxatin_2,1.15384060523152,0.0742310213758124,AuroraB,ZM447439_2,1.32754594218108,0.0279625477959607,Actin,LatA_2,1.40126588998799,0.0193970356754883,mTOR,Rapamycin_7,1.99756214769879,0.00188519770613094,DMSO,DMSO,2.45623146910679,0.000270416290213667,Hsp90,AUY922_5,2.66897824118721,0.000112552798252817,ER,Tunicamycin_2,2.82144825915529,6.1622031543551e-05,HDAC,Apicidin_3,2.85822115290233,5.3494160705893e-05,PLK,BI2536_1,3.33638040630954,1.02162639158879e-05,MT,EpothiloneB_7,3.5480095768289,5.1460375365474e-06,N/A,N/A,NaN,NaN
2013002128,K-9,169780,1,1,Proteasome,AclacinomycinA_4,0.811325069009083,0.540450687940444,DNA,Eloxatin_2,1.01311822149154,0.177765407430062,DMSO,DMSO,1.32024325614444,0.0290410174120159,mTOR,Rapamycin_7,1.35219076155748,0.0246631938096547,AuroraB,ZM447439_2,1.61761070246191,0.00772525112739796,Actin,LatA_2,1.72925541287138,0.00510492107341529,Hsp90,SNX-2112_4,2.38344380407362,0.000368420980872914,ER,Tunicamycin_2,2.46662503688888,0.000258831469248022,HDAC,Apicidin_3,2.84684023820893,5.58776197559565e-05,PLK,BI2536_1,4.15260806218486,6.4100734589578e-07,MT,EpothiloneB_7,4.16400669698278,6.17575977903664e-07,N/A,N/A,NaN,NaN
2013002128,A-6,24559,1,1,Proteasome,MG-115_3,0.834006276645842,0.488839529832154,DNA,CPT_2,1.44149963049476,0.0160822186890456,Actin,LatA_2,1.46797746408667,0.014279866536303,AuroraB,ZM447439_2,1.69571042307865,0.00576831237140478,DMSO,DMSO,1.87455215616755,0.00301378878025139,HDAC,Apicidin_3,1.98823427990764,0.00195581684252562,ER,Tunicamycin_2,2.11777030841672,0.00115350685571895,mTOR,Rapamycin_7,2.13579753638383,0.00106903587840347,Hsp90,SNX-2112_4,2.85799694694775,5.35400317689077e-05,PLK,BI2536_1,3.89954911108992,1.51396365408189e-06,MT,EpothiloneB_7,3.95001509374946,1.26951115407195e-06,N/A,N/A,NaN,NaN
2013002120,C-15,34875,3,1,Proteasome,AclacinomycinA_4,0.859834005990625,0.431664784461718,DMSO,DMSO,1.14133410864418,0.0800742609245069,DNA,CPT_3,1.3671708228442,0.0228881728115653,mTOR,Rapamycin_7,1.56443417631599,0.0095154159724422,Actin,LatA_2,1.77539740015155,0.00432143736886356,AuroraB,ZM447439_2,1.8710549704381,0.00305291159885254,ER,Tunicamycin_2,2.2877705489069,0.000556235481371263,Hsp90,SNX-2112_4,2.32484839005247,0.000473917315501588,HDAC,Apicidin_3,2.62783050821815,0.000132924280844626,PLK,BI2536_1,4.33829940413941,3.53396901070794e-07,MT,EpothiloneB_7,4.40088243294726,2.89970893449916e-07,N/A,N/A,NaN,NaN
2013002119,C-14,88349,2,1,Proteasome,AclacinomycinA_4,0.887480006001751,0.373882559137387,DMSO,DMSO,1.22115958258776,0.0499377282644622,mTOR,Rapamycin_7,1.54124995584783,0.0104533453943561,DNA,Eloxatin_2,1.64983285751042,0.00683675295396951,Actin,LatA_2,2.03530625617627,0.00162118816621823,AuroraB,ZM447439_2,2.16582536379294,0.000940888503237736,ER,Tunicamycin_2,2.27362141863305,0.000591339807059949,Hsp90,SNX-2112_4,2.46112551720059,0.00026489547343652,HDAC,Apicidin_3,2.7505958790312,8.12900941109831e-05,PLK,BI2536_1,4.66262119444143,1.26066230942057e-07,MT,EpothiloneB_7,4.66644335202888,1.24538611842195e-07,N/A,N/A,NaN,NaN
2013002128,O-4,3053,1,1,Proteasome,MG132_1,0.893107445631508,0.362667368642681,DNA,CPT_2,1.48995637902773,0.0129714592258927,Actin,CytD_3,1.71554628046643,0.00536544069820576,AuroraB,ZM447439_2,1.77651142784088,0.00430411229744244,ER,Tunicamycin_2,2.21084360378309,0.000775597016377689,mTOR,Rapamycin_7,2.42193706465785,0.000312659322392362,HDAC,Apicidin_3,2.6578359147997,0.000117721267290196,DMSO,DMSO,2.70520438089533,9.73409575111359e-05,Hsp90,AUY922_5,2.96684139478313,3.56168970336962e-05,PLK,BI2536_1,3.36887767092478,9.20944492292658e-06,MT,EpothiloneB_7,3.64642689022625,3.68475375508896e-06,N/A,N/A,NaN,NaN
