bead_batch,bead_revision,bead_set,cell_id,count_cv,count_mean,det_mode,det_plate,det_well,inf_model,mfc_plate_name,pert_dose,pert_dose_unit,pert_id,pert_id_vendor,pert_idose,pert_iname_x,pert_itime,pert_mfc_desc,pert_mfc_id,pert_time,pert_time_unit,pert_type_x,pert_vehicle,pool_id,provenance_code,qc_f_logp,qc_iqr,qc_slope,rna_plate,rna_well,x_amount_mg,x_annotation,x_avg_mol_weight,x_mg_per_ml,x_mmoles_per_liter,x_purity,x_smiles,x_volume_ul,pert_plate,batch,nearest_dose,brew_prefix,group_id,nsig,cc_q75,tas_q75,pert_iname_y,pert_type_y,moa,pert_id_dose,pert_type,control_type,Compound_Category
b27,r2,"dp52,dp53",A549,38,72,duo,REP.A002_A549_24H_X1_B27,L22,mlr12k,AB00016885,0.37037,um,BRD-K17743125,S1085,0.37 uM,belinostat,24 h,BELINOSTAT (PXD101),BRD-K17743125-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,7.13,52,REP.A002_A549_24H_X1,L22,0.002,ACCEPT,318.348,0.117907,0.37037,94.73,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,13,REP.A002,REP.A,0.37,REP.A002_A549_24H,REP.A002_A549_24H:L22,6,0.71,0.6534925,belinostat,trt_cp,HDAC inhibitor,BRD-K17743125_0.37,trt,,HDAC inhibitor
b27,r2,"dp52,dp53",A549,38,76,duo,REP.A002_A549_24H_X1_B27,L23,mlr12k,AB00016885,0.123457,um,BRD-K17743125,S1085,0.12 uM,belinostat,24 h,BELINOSTAT (PXD101),BRD-K17743125-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,6.63,53,REP.A002_A549_24H_X1,L23,0.001,ACCEPT,318.348,0.0393022,0.123457,94.73,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,13,REP.A002,REP.A,0.12,REP.A002_A549_24H,REP.A002_A549_24H:L23,6,0.71,0.6534925,belinostat,trt_cp,HDAC inhibitor,BRD-K17743125_0.12,trt,,HDAC inhibitor
b27,r2,"dp52,dp53",A549,39,77,duo,REP.A002_A549_24H_X1_B27,L24,mlr12k,AB00016885,0.0411523,um,BRD-K17743125,S1085,0.04 uM,belinostat,24 h,BELINOSTAT (PXD101),BRD-K17743125-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,7.21,52,REP.A002_A549_24H_X1,L24,0.0,ACCEPT,318.348,0.0131007,0.0411523,94.73,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,13,REP.A002,REP.A,0.04,REP.A002_A549_24H,REP.A002_A549_24H:L24,6,0.71,0.6534925,belinostat,trt_cp,HDAC inhibitor,BRD-K17743125_0.04,trt,,HDAC inhibitor
b27,r2,"dp52,dp53",A549,39,56,duo,REP.A002_A549_24H_X1_B27,M13,mlr12k,AB00016885,10.0,um,BRD-K17944737,1504829,10 uM,artesunate,24 h,ARTESUNATE,BRD-K17944737-001-02-1,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,8.13,55,REP.A002_A549_24H_X1,M13,0.05,ACCEPT,384.421,3.84421,10.0,100.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,13,REP.A002,REP.A,10.0,REP.A002_A549_24H,REP.A002_A549_24H:M13,6,0.33,0.27152425,artesunate,trt_cp,DNA synthesis inhibitor,BRD-K17944737_10,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,38,63,duo,REP.A002_A549_24H_X1_B27,M14,mlr12k,AB00016885,3.33333,um,BRD-K17944737,1504829,3.33 uM,artesunate,24 h,ARTESUNATE,BRD-K17944737-001-02-1,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,7.11,53,REP.A002_A549_24H_X1,M14,0.017,ACCEPT,384.421,1.2814,3.33333,100.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,13,REP.A002,REP.A,3.33,REP.A002_A549_24H,REP.A002_A549_24H:M14,6,0.33,0.27152425,artesunate,trt_cp,DNA synthesis inhibitor,BRD-K17944737_3.33,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,59,duo,REP.A002_A549_24H_X1_B27,M15,mlr12k,AB00016885,1.11111,um,BRD-K17944737,1504829,1.11 uM,artesunate,24 h,ARTESUNATE,BRD-K17944737-001-02-1,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,7.01,53,REP.A002_A549_24H_X1,M15,0.006,ACCEPT,384.421,0.427134,1.11111,100.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,13,REP.A002,REP.A,1.11,REP.A002_A549_24H,REP.A002_A549_24H:M15,6,0.33,0.27152425,artesunate,trt_cp,DNA synthesis inhibitor,BRD-K17944737_1.11,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,37,63,duo,REP.A002_A549_24H_X1_B27,M16,mlr12k,AB00016885,0.37037,um,BRD-K17944737,1504829,0.37 uM,artesunate,24 h,ARTESUNATE,BRD-K17944737-001-02-1,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.5,7.56,54,REP.A002_A549_24H_X1,M16,0.002,ACCEPT,384.421,0.142378,0.37037,100.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,13,REP.A002,REP.A,0.37,REP.A002_A549_24H,REP.A002_A549_24H:M16,6,0.33,0.27152425,artesunate,trt_cp,DNA synthesis inhibitor,BRD-K17944737_0.37,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,49,duo,REP.A002_A549_24H_X1_B27,M17,mlr12k,AB00016885,0.123457,um,BRD-K17944737,1504829,0.12 uM,artesunate,24 h,ARTESUNATE,BRD-K17944737-001-02-1,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.7,7.99,55,REP.A002_A549_24H_X1,M17,0.001,ACCEPT,384.421,0.0474594,0.123457,100.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,13,REP.A002,REP.A,0.12,REP.A002_A549_24H,REP.A002_A549_24H:M17,6,0.33,0.27152425,artesunate,trt_cp,DNA synthesis inhibitor,BRD-K17944737_0.12,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,48,duo,REP.A002_A549_24H_X1_B27,M18,mlr12k,AB00016885,0.0411523,um,BRD-K17944737,1504829,0.04 uM,artesunate,24 h,ARTESUNATE,BRD-K17944737-001-02-1,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,7.09,54,REP.A002_A549_24H_X1,M18,0.0,ACCEPT,384.421,0.0158198,0.0411523,100.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,13,REP.A002,REP.A,0.04,REP.A002_A549_24H,REP.A002_A549_24H:M18,6,0.33,0.27152425,artesunate,trt_cp,DNA synthesis inhibitor,BRD-K17944737_0.04,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,62,duo,REP.A002_A549_24H_X1_B27,P01,mlr12k,AB00016885,10.0,um,BRD-K18157228,sc-252267,10 uM,fdcyd,24 h,-666,BRD-K18157228-001-01-7,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.7,7.63,56,REP.A002_A549_24H_X1,P01,0.032,ACCEPT,245.208,2.45208,10.0,94.71,Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,13,REP.A002,REP.A,10.0,REP.A002_A549_24H,REP.A002_A549_24H:P01,6,0.54,0.56721925,fdcyd,trt_cp,DNA methyltransferase inhibitor,BRD-K18157228_10,trt,,MAPK inhibitor
b27,r2,"dp52,dp53",A549,38,79,duo,REP.A002_A549_24H_X1_B27,P02,mlr12k,AB00016885,3.33333,um,BRD-K18157228,sc-252267,3.33 uM,fdcyd,24 h,-666,BRD-K18157228-001-01-7,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,7.03,53,REP.A002_A549_24H_X1,P02,0.011,ACCEPT,245.208,0.8173590000000001,3.33333,94.71,Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,13,REP.A002,REP.A,3.33,REP.A002_A549_24H,REP.A002_A549_24H:P02,6,0.54,0.56721925,fdcyd,trt_cp,DNA methyltransferase inhibitor,BRD-K18157228_3.33,trt,,MAPK inhibitor
b27,r2,"dp52,dp53",A549,39,57,duo,REP.A002_A549_24H_X1_B27,P03,mlr12k,AB00016885,1.11111,um,BRD-K18157228,sc-252267,1.11 uM,fdcyd,24 h,-666,BRD-K18157228-001-01-7,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.8,8.2,56,REP.A002_A549_24H_X1,P03,0.004,ACCEPT,245.208,0.272453,1.11111,94.71,Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,13,REP.A002,REP.A,1.11,REP.A002_A549_24H,REP.A002_A549_24H:P03,6,0.54,0.56721925,fdcyd,trt_cp,DNA methyltransferase inhibitor,BRD-K18157228_1.11,trt,,MAPK inhibitor
b27,r2,"dp52,dp53",A549,37,77,duo,REP.A002_A549_24H_X1_B27,P04,mlr12k,AB00016885,0.37037,um,BRD-K18157228,sc-252267,0.37 uM,fdcyd,24 h,-666,BRD-K18157228-001-01-7,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,6.52,53,REP.A002_A549_24H_X1,P04,0.001,ACCEPT,245.208,0.0908177,0.37037,94.71,Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,13,REP.A002,REP.A,0.37,REP.A002_A549_24H,REP.A002_A549_24H:P04,6,0.54,0.56721925,fdcyd,trt_cp,DNA methyltransferase inhibitor,BRD-K18157228_0.37,trt,,MAPK inhibitor
b27,r2,"dp52,dp53",A549,39,79,duo,REP.A002_A549_24H_X1_B27,P05,mlr12k,AB00016885,0.123457,um,BRD-K18157228,sc-252267,0.12 uM,fdcyd,24 h,-666,BRD-K18157228-001-01-7,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,8.7,7.37,54,REP.A002_A549_24H_X1,P05,0.0,ACCEPT,245.208,0.0302726,0.123457,94.71,Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,13,REP.A002,REP.A,0.12,REP.A002_A549_24H,REP.A002_A549_24H:P05,6,0.54,0.56721925,fdcyd,trt_cp,DNA methyltransferase inhibitor,BRD-K18157228_0.12,trt,,MAPK inhibitor
b27,r2,"dp52,dp53",A549,38,75,duo,REP.A002_A549_24H_X1_B27,P06,mlr12k,AB00016885,0.0411523,um,BRD-K18157228,sc-252267,0.04 uM,fdcyd,24 h,-666,BRD-K18157228-001-01-7,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,8.7,7.18,54,REP.A002_A549_24H_X1,P06,0.0,ACCEPT,245.208,0.0100909,0.0411523,94.71,Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,13,REP.A002,REP.A,0.04,REP.A002_A549_24H,REP.A002_A549_24H:P06,6,0.54,0.56721925,fdcyd,trt_cp,DNA methyltransferase inhibitor,BRD-K18157228_0.04,trt,,MAPK inhibitor
b27,r2,"dp52,dp53",A549,39,92,duo,REP.A002_A549_24H_X2_B27,H13,mlr12k,AB00016885,10.0,um,BRD-K16803204,HY-18300,10 uM,filgotinib,24 h,GLPG0634,BRD-K16803204-001-01-6,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.3,7.18,54,REP.A002_A549_24H_X2,H13,0.055,ACCEPT,425.504,4.25504,10.0,96.83,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,13,REP.A002,REP.A,10.0,REP.A002_A549_24H,REP.A002_A549_24H:H13,6,0.18,0.1933214999999999,filgotinib,trt_cp,JAK inhibitor,BRD-K16803204_10,trt,,JAK inhibitor
b27,r2,"dp52,dp53",A549,39,89,duo,REP.A002_A549_24H_X2_B27,H14,mlr12k,AB00016885,3.33333,um,BRD-K16803204,HY-18300,3.33 uM,filgotinib,24 h,GLPG0634,BRD-K16803204-001-01-6,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,7.48,54,REP.A002_A549_24H_X2,H14,0.018,ACCEPT,425.504,1.41835,3.33333,96.83,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,13,REP.A002,REP.A,3.33,REP.A002_A549_24H,REP.A002_A549_24H:H14,6,0.18,0.1933214999999999,filgotinib,trt_cp,JAK inhibitor,BRD-K16803204_3.33,trt,,JAK inhibitor
b27,r2,"dp52,dp53",A549,40,86,duo,REP.A002_A549_24H_X2_B27,H15,mlr12k,AB00016885,1.11111,um,BRD-K16803204,HY-18300,1.11 uM,filgotinib,24 h,GLPG0634,BRD-K16803204-001-01-6,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,6.97,54,REP.A002_A549_24H_X2,H15,0.006,ACCEPT,425.504,0.472782,1.11111,96.83,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,13,REP.A002,REP.A,1.11,REP.A002_A549_24H,REP.A002_A549_24H:H15,6,0.18,0.1933214999999999,filgotinib,trt_cp,JAK inhibitor,BRD-K16803204_1.11,trt,,JAK inhibitor
b27,r2,"dp52,dp53",A549,38,72,duo,REP.A002_A549_24H_X2_B27,H16,mlr12k,AB00016885,0.37037,um,BRD-K16803204,HY-18300,0.37 uM,filgotinib,24 h,GLPG0634,BRD-K16803204-001-01-6,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,6.22,53,REP.A002_A549_24H_X2,H16,0.002,ACCEPT,425.504,0.157594,0.37037,96.83,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,13,REP.A002,REP.A,0.37,REP.A002_A549_24H,REP.A002_A549_24H:H16,6,0.18,0.1933214999999999,filgotinib,trt_cp,JAK inhibitor,BRD-K16803204_0.37,trt,,JAK inhibitor
b27,r2,"dp52,dp53",A549,39,89,duo,REP.A002_A549_24H_X2_B27,H17,mlr12k,AB00016885,0.123457,um,BRD-K16803204,HY-18300,0.12 uM,filgotinib,24 h,GLPG0634,BRD-K16803204-001-01-6,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,7.58,54,REP.A002_A549_24H_X2,H17,0.001,ACCEPT,425.504,0.0525314,0.123457,96.83,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,13,REP.A002,REP.A,0.12,REP.A002_A549_24H,REP.A002_A549_24H:H17,6,0.18,0.1933214999999999,filgotinib,trt_cp,JAK inhibitor,BRD-K16803204_0.12,trt,,JAK inhibitor
b27,r2,"dp52,dp53",A549,40,101,duo,REP.A002_A549_24H_X2_B27,H18,mlr12k,AB00016885,0.0411523,um,BRD-K16803204,HY-18300,0.04 uM,filgotinib,24 h,GLPG0634,BRD-K16803204-001-01-6,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,6.96,54,REP.A002_A549_24H_X2,H18,0.0,ACCEPT,425.504,0.0175105,0.0411523,96.83,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,13,REP.A002,REP.A,0.04,REP.A002_A549_24H,REP.A002_A549_24H:H18,6,0.18,0.1933214999999999,filgotinib,trt_cp,JAK inhibitor,BRD-K16803204_0.04,trt,,JAK inhibitor
b27,r2,"dp52,dp53",A549,40,100,duo,REP.A002_A549_24H_X2_B27,I01,mlr12k,AB00016885,10.0,um,BRD-K17026858,HY-15558,10 uM,pibenzimol,24 h,HOECHST 33258,BRD-K17026858-001-01-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,7.79,54,REP.A002_A549_24H_X2,I01,0.055,ACCEPT,424.4980000000001,4.24498,10.0,93.13,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,13,REP.A002,REP.A,10.0,REP.A002_A549_24H,REP.A002_A549_24H:I01,6,0.1275,0.1258161,pibenzimol,trt_cp,DNA inhibitor,BRD-K17026858_10,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,115,duo,REP.A002_A549_24H_X2_B27,I02,mlr12k,AB00016885,3.33333,um,BRD-K17026858,HY-15558,3.33 uM,pibenzimol,24 h,HOECHST 33258,BRD-K17026858-001-01-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,7.76,55,REP.A002_A549_24H_X2,I02,0.018,ACCEPT,424.4980000000001,1.41499,3.33333,93.13,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,13,REP.A002,REP.A,3.33,REP.A002_A549_24H,REP.A002_A549_24H:I02,6,0.1275,0.1258161,pibenzimol,trt_cp,DNA inhibitor,BRD-K17026858_3.33,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,93,duo,REP.A002_A549_24H_X2_B27,I03,mlr12k,AB00016885,1.11111,um,BRD-K17026858,HY-15558,1.11 uM,pibenzimol,24 h,HOECHST 33258,BRD-K17026858-001-01-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,7.86,54,REP.A002_A549_24H_X2,I03,0.006,ACCEPT,424.4980000000001,0.471664,1.11111,93.13,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,13,REP.A002,REP.A,1.11,REP.A002_A549_24H,REP.A002_A549_24H:I03,6,0.1275,0.1258161,pibenzimol,trt_cp,DNA inhibitor,BRD-K17026858_1.11,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,40,93,duo,REP.A002_A549_24H_X2_B27,I04,mlr12k,AB00016885,0.37037,um,BRD-K17026858,HY-15558,0.37 uM,pibenzimol,24 h,HOECHST 33258,BRD-K17026858-001-01-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,7.31,53,REP.A002_A549_24H_X2,I04,0.002,ACCEPT,424.4980000000001,0.157221,0.37037,93.13,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,13,REP.A002,REP.A,0.37,REP.A002_A549_24H,REP.A002_A549_24H:I04,6,0.1275,0.1258161,pibenzimol,trt_cp,DNA inhibitor,BRD-K17026858_0.37,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,102,duo,REP.A002_A549_24H_X2_B27,I05,mlr12k,AB00016885,0.123457,um,BRD-K17026858,HY-15558,0.12 uM,pibenzimol,24 h,HOECHST 33258,BRD-K17026858-001-01-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,7.85,54,REP.A002_A549_24H_X2,I05,0.001,ACCEPT,424.4980000000001,0.0524071,0.123457,93.13,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,13,REP.A002,REP.A,0.12,REP.A002_A549_24H,REP.A002_A549_24H:I05,6,0.1275,0.1258161,pibenzimol,trt_cp,DNA inhibitor,BRD-K17026858_0.12,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,103,duo,REP.A002_A549_24H_X2_B27,I06,mlr12k,AB00016885,0.0411523,um,BRD-K17026858,HY-15558,0.04 uM,pibenzimol,24 h,HOECHST 33258,BRD-K17026858-001-01-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.3,6.87,53,REP.A002_A549_24H_X2,I06,0.0,ACCEPT,424.4980000000001,0.017469,0.0411523,93.13,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,13,REP.A002,REP.A,0.04,REP.A002_A549_24H,REP.A002_A549_24H:I06,6,0.1275,0.1258161,pibenzimol,trt_cp,DNA inhibitor,BRD-K17026858_0.04,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,97,duo,REP.A002_A549_24H_X2_B27,J01,mlr12k,AB00016885,10.0,um,BRD-K17068645,S1212,10 uM,bendamustine,24 h,BENDAMUSTINE HCL,BRD-K17068645-003-04-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,7.33,53,REP.A002_A549_24H_X2,J01,0.051,ACCEPT,394.724,3.94724,10.0,88.19,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,13,REP.A002,REP.A,10.0,REP.A002_A549_24H,REP.A002_A549_24H:J01,6,0.14,0.14749525,bendamustine,trt_cp,DNA inhibitor,BRD-K17068645_10,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,40,98,duo,REP.A002_A549_24H_X2_B27,J02,mlr12k,AB00016885,3.33333,um,BRD-K17068645,S1212,3.33 uM,bendamustine,24 h,BENDAMUSTINE HCL,BRD-K17068645-003-04-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,7.12,54,REP.A002_A549_24H_X2,J02,0.017,ACCEPT,394.724,1.31575,3.33333,88.19,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,13,REP.A002,REP.A,3.33,REP.A002_A549_24H,REP.A002_A549_24H:J02,6,0.14,0.14749525,bendamustine,trt_cp,DNA inhibitor,BRD-K17068645_3.33,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,38,108,duo,REP.A002_A549_24H_X2_B27,J03,mlr12k,AB00016885,1.11111,um,BRD-K17068645,S1212,1.11 uM,bendamustine,24 h,BENDAMUSTINE HCL,BRD-K17068645-003-04-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,8.21,56,REP.A002_A549_24H_X2,J03,0.006,ACCEPT,394.724,0.4385819999999999,1.11111,88.19,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,13,REP.A002,REP.A,1.11,REP.A002_A549_24H,REP.A002_A549_24H:J03,6,0.14,0.14749525,bendamustine,trt_cp,DNA inhibitor,BRD-K17068645_1.11,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,40,86,duo,REP.A002_A549_24H_X2_B27,J04,mlr12k,AB00016885,0.37037,um,BRD-K17068645,S1212,0.37 uM,bendamustine,24 h,BENDAMUSTINE HCL,BRD-K17068645-003-04-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,7.4,54,REP.A002_A549_24H_X2,J04,0.002,ACCEPT,394.724,0.146194,0.37037,88.19,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,13,REP.A002,REP.A,0.37,REP.A002_A549_24H,REP.A002_A549_24H:J04,6,0.14,0.14749525,bendamustine,trt_cp,DNA inhibitor,BRD-K17068645_0.37,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,40,112,duo,REP.A002_A549_24H_X2_B27,J05,mlr12k,AB00016885,0.123457,um,BRD-K17068645,S1212,0.12 uM,bendamustine,24 h,BENDAMUSTINE HCL,BRD-K17068645-003-04-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,7.47,53,REP.A002_A549_24H_X2,J05,0.001,ACCEPT,394.724,0.0487314,0.123457,88.19,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,13,REP.A002,REP.A,0.12,REP.A002_A549_24H,REP.A002_A549_24H:J05,6,0.14,0.14749525,bendamustine,trt_cp,DNA inhibitor,BRD-K17068645_0.12,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,39,110,duo,REP.A002_A549_24H_X2_B27,J06,mlr12k,AB00016885,0.0411523,um,BRD-K17068645,S1212,0.04 uM,bendamustine,24 h,BENDAMUSTINE HCL,BRD-K17068645-003-04-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,7.13,54,REP.A002_A549_24H_X2,J06,0.0,ACCEPT,394.724,0.0162438,0.0411523,88.19,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,13,REP.A002,REP.A,0.04,REP.A002_A549_24H,REP.A002_A549_24H:J06,6,0.14,0.14749525,bendamustine,trt_cp,DNA inhibitor,BRD-K17068645_0.04,trt,,DNA inhibitor
b27,r2,"dp52,dp53",A549,40,94,duo,REP.A002_A549_24H_X2_B27,L19,mlr12k,AB00016885,10.0,um,BRD-K17743125,S1085,10 uM,belinostat,24 h,BELINOSTAT (PXD101),BRD-K17743125-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.0,8.33,56,REP.A002_A549_24H_X2,L19,0.0409999999999999,ACCEPT,318.348,3.18348,10.0,94.73,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,13,REP.A002,REP.A,10.0,REP.A002_A549_24H,REP.A002_A549_24H:L19,6,0.71,0.6534925,belinostat,trt_cp,HDAC inhibitor,BRD-K17743125_10,trt,,HDAC inhibitor
b27,r2,"dp52,dp53",A549,39,89,duo,REP.A002_A549_24H_X2_B27,L20,mlr12k,AB00016885,3.33333,um,BRD-K17743125,S1085,3.33 uM,belinostat,24 h,BELINOSTAT (PXD101),BRD-K17743125-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.6,7.48,54,REP.A002_A549_24H_X2,L20,0.0139999999999999,ACCEPT,318.348,1.06116,3.33333,94.73,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,13,REP.A002,REP.A,3.33,REP.A002_A549_24H,REP.A002_A549_24H:L20,6,0.71,0.6534925,belinostat,trt_cp,HDAC inhibitor,BRD-K17743125_3.33,trt,,HDAC inhibitor
b27,r2,"dp52,dp53",A549,39,87,duo,REP.A002_A549_24H_X2_B27,L21,mlr12k,AB00016885,1.11111,um,BRD-K17743125,S1085,1.11 uM,belinostat,24 h,BELINOSTAT (PXD101),BRD-K17743125-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,7.71,55,REP.A002_A549_24H_X2,L21,0.005,ACCEPT,318.348,0.35372,1.11111,94.73,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,13,REP.A002,REP.A,1.11,REP.A002_A549_24H,REP.A002_A549_24H:L21,6,0.71,0.6534925,belinostat,trt_cp,HDAC inhibitor,BRD-K17743125_1.11,trt,,HDAC inhibitor
