Cells_AreaShape_FormFactor,Cells_AreaShape_Zernike_1_1,Cells_AreaShape_Zernike_2_2,Cells_AreaShape_Zernike_5_1,Cells_AreaShape_Zernike_6_0,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_0,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Granularity_2_ER,Cells_Granularity_2_RNA,Cells_RadialDistribution_RadialCV_AGP_4of4,Cells_RadialDistribution_RadialCV_ER_3of4,Cells_RadialDistribution_RadialCV_ER_4of4,Cells_RadialDistribution_RadialCV_RNA_1of4,Cells_Texture_InfoMeas2_ER_5_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_Correlation_Overlap_ER_AGP,Cytoplasm_Intensity_MassDisplacement_DNA,Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_Granularity_7_DNA,Nuclei_Intensity_StdIntensityEdge_RNA,Nuclei_Texture_Correlation_AGP_10_0,Nuclei_Texture_Correlation_RNA_20_0,Nuclei_Texture_DifferenceVariance_DNA_5_0,Nuclei_Texture_DifferenceVariance_ER_20_0,Nuclei_Texture_DifferenceVariance_Mito_10_0,Nuclei_Texture_Gabor_DNA_20,Nuclei_Texture_InfoMeas1_DNA_20_0,Nuclei_Texture_InfoMeas2_DNA_20_0,Nuclei_Texture_SumEntropy_DNA_10_0
0.69798,0.22853,-1.24,-1.8535,1.4263,-1.6759,0.44503,3.1128,-1.2922,0.46728,0.31066,-0.72604,0.26735,-2.0423,0.48949,-2.6674,-1.3752,0.0086968999999999,-1.3808,2.8107,1.3705,-1.4363,0.38164,-0.6332,4.9308,-0.61959,0.8363,1.4343,-2.2029,-0.5251899999999999,-2.9966,1.5057,-0.59309,1.4641,0.8892399999999999,2.7804,-2.8811,-0.3888,1.2121,0.55553,2.866,4.3346,-2.1590000000000003,0.51235,1.3013,-0.18832,-0.82063,0.85344,-2.9654,-1.3276,-0.65074,2.2086,0.27645,1.1499,-2.0048,2.7136,-2.7589,-1.2218
-2.0711,0.26828,0.57723,-0.0071563999999999,-0.89469,-0.5432,2.1965,3.7694,1.5415,-0.85069,-0.52433,-1.0832,1.4694,0.256,0.6401,-1.8519,1.0463,-0.40489,-0.038719,0.27431,1.3294,0.3394,-0.37787,1.6518,3.0236,-0.77561,0.38547,-0.22597,0.41858,0.2938,-2.0551,0.3327699999999999,-0.12017,1.1075,0.4601,2.2558,0.44422,1.9406,1.8992,0.41212,-1.142,-1.964,1.7373,2.3672,0.68758,-2.2176,-3.8806,-0.6360899999999999,-2.1753,0.0095416,-0.27751,1.3718,0.46587,0.25752,-0.8353799999999999,-0.0085379,-0.19601,-0.40359
-0.044295,-0.38517,-0.41514,0.3936,0.98595,-0.57924,-0.55694,0.47155,-0.375,-1.103,-0.8256399999999999,0.81197,-0.32449,-1.5284,0.28964,-1.2385,-0.82226,-0.17104,-1.5478,0.49976,-0.45423,-1.2531,0.60836,-1.1453,-3.4841,-1.0387,-2.0522,-2.3737,0.7306699999999999,-0.80555,-2.027,1.6601,2.5623,-0.10494,1.0107,2.3457,-0.081592,-0.087904,1.8815,0.42764,0.32872,0.34716,0.71313,2.8363,0.62579,-0.17038,0.8093899999999999,0.8375,-2.2531,-0.28526,-0.16523,1.9773,0.45819,1.3293,-0.7238100000000001,1.228,-1.3407,-1.5204
-1.1906,1.2724,-0.23324,-0.45801,-0.82724,-0.7337,1.4808,2.589,0.030405,0.044402,0.84336,-0.8303799999999999,1.1622,0.45511,0.20709,1.7487,3.4344,1.835,0.94783,-1.7548,1.3881,-0.4062,-0.30229,0.16243,-1.7211,-0.69986,-0.54669,1.4644,-0.6339199999999999,-0.10369,-0.77637,0.8497,1.0893,0.21702,1.4364,-1.1766,0.86487,-0.19609,0.213,-1.5871,-0.13392,-0.32733,0.74933,-1.242,-0.93057,0.6520699999999999,2.6687,0.6433399999999999,-0.4496600000000001,-0.98278,0.30316,-0.0821559999999999,0.72953,1.1875,0.14014,0.25054,-0.42825,-0.62473
-2.2738,-0.28347,0.6907,-0.7872,0.6090300000000001,1.5318,0.042508,2.786,-0.96182,-2.717,-2.407,-1.1618,0.1949,0.71111,0.12237,-1.6034,2.095,-0.12949,1.0774,-1.0146,-0.82231,2.7615,-0.51768,0.8837200000000001,3.8454,1.6562,-0.90079,-3.8223,0.34758,1.0273,-0.76232,-0.58834,-0.9032,0.58585,0.54911,-1.3265,-0.019945,1.5113,0.61363,-1.0069,-1.9456,-1.3093,0.43727,2.979,1.2175,-1.0313,-1.8976,0.98674,-0.86831,-0.8794700000000001,0.24692,0.37477,-0.10751,0.7115199999999999,-0.24082,0.073897,-0.24212,-0.80718
-2.3772,-1.2806,1.7587,-1.7318,0.24004,-0.059211,-0.6515,2.0742,1.6459,0.9846,0.35398,-1.9461,-0.32347,0.39585,0.11803,0.36923,0.74837,0.41455,1.8518,-1.9013,0.82035,-0.28984,1.8175,0.914,-1.5661,1.079,0.74895,1.4753,-0.8898299999999999,-1.7819999999999998,-0.47425,-0.8454799999999999,-2.2367,0.90985,-0.0047063,-2.1059,2.863,0.3009,0.1065,-1.0464,-1.254,-1.3391,2.292,-1.6969999999999998,-1.9339,0.90701,-1.1871,0.81721,-0.12566,-0.19708,0.78159,0.015721,2.1092,0.9761,0.55102,0.34475,-0.28989,-0.76848
2.153,-1.2034,-4.1217,-0.95896,3.672,2.0157,0.60205,-6.7479,7.0672,7.9001,-7.2338,1.4687,1.9143,-13.226,-3.0536,8.4893,8.5753,7.9161,-4.8364,11.585,-16.619,-0.1433,-6.726,-2.6759,-11.229,7.492000000000001,1.1904,-6.1872,9.3325,8.5912,3.0949,-0.43605,0.30623,-4.3443,-2.7276,-1.1017,5.3107,1.2678,-1.9499,-0.26542,-9.718,-16.101,3.5852,6.5806,5.0215,9.9681,0.81389,-5.3239,0.47453,9.6209,5.4333,-1.7603,2.3012,-1.4882,-3.3551,-0.6391600000000001,-2.7671,-4.8486
1.051,-6.5304,-9.6491,-0.8802399999999999,8.1355,0.43507,-0.0347,-8.0118,9.9385,12.901,-9.9997,-1.6074,-1.8908,-12.997,-2.9221,6.9484,1.6398,3.8373,-5.1399,11.205,-21.762,-5.2332,-7.1492,-0.36891,-2.2328,6.9708,5.9561,-2.3778,10.325,-2.3053,1.7741,-1.3872,-0.51556,-6.2667,-1.2381,1.3865,2.018,1.2036,-1.5899,8.5394,-12.65,-19.965,7.0873,6.7028,3.9783,6.4208,-0.6565,-5.3274,-0.9313,9.9361,5.4121,-3.1818,-0.95222,-0.44358,-4.4803,3.7252,-8.1334,-6.1644
1.0604,-0.089426,-7.4086,-2.6658,5.3344,-3.1485,0.48928,-13.809,3.9699,10.915,-6.2718,1.2588,1.3173,-10.739,-3.4123,2.3767,-1.685,-1.9597,-4.7003,10.142,-26.249,-1.2854,-9.73,-4.3415,-17.886,9.2921,6.2375,-7.7287,5.259,2.336,4.3947,-4.1347,3.7252,-6.1572,-4.3224,-3.2301,6.8229,-2.157,-3.9506,1.1969,-15.499,-12.519,14.465,0.76637,2.2429,9.4954,-7.5206,-6.8647,-2.016,8.4476,4.0396,-0.2485,1.5845,1.3296,-2.532,3.4325,-5.4371,-5.8769
-4.4899,0.77093,-8.6099,2.0467,6.2073,1.1919,3.2853,-0.35963,9.4033,11.113,-1.4716,3.645,2.8367,-5.5396,-3.5561,0.92452,-16.188,-5.5389,-4.0989,5.6514,-0.33284,-2.1517,0.97112,-2.5906,3.6903,0.37912,2.6555,1.874,2.3652,4.5741,-2.5539,-3.7822,-13.455,-0.8491200000000001,0.34111,-9.7351,-3.7224,-3.5838,-9.8004,3.861,-3.6403,0.95222,-5.7911,-0.90905,5.5839,0.39714,0.84536,-2.1256,0.29493,-2.6726,6.8782,-4.2914,0.33533,-1.5462,-4.2606,12.555,-15.564,-11.793
-11.484000000000002,0.22736,-5.024,-0.73711,7.7666,6.0936,5.3873,-1.8429,1.0439,1.196,-2.1018,4.0009,0.40612,-9.1999,-1.1777,-8.5329,-3.3772,-7.3556,4.6873,10.92,-10.075,11.505999999999998,1.6059,5.2087,5.6595,6.0603,8.6236,6.8289,6.2031,0.10657,0.038643,-2.7594,-10.253,1.9083,-2.1533,1.0417,-11.457,-6.0113,-5.2641,12.216,5.4276,-6.4285,-8.3091,10.166,9.9053,2.1407,-2.0055,-7.3141,1.358,7.7652,2.0459,-8.8642,3.1894,-2.4698,-8.4347,2.3273,-6.7927,-3.4664
-12.505999999999998,0.3653,-6.8215,-0.82299,1.2161,5.2389,1.7411,-4.7975,4.6398,4.6707,-0.8985,0.14668,0.92245,-9.1598,0.34901,-9.1769,-3.0936,-6.2762,5.9252,7.5002,-5.7953,7.1296,3.9071,3.2541,-2.0002,4.3333,-1.3047,-0.70385,2.8560000000000003,-0.25827,0.95202,-2.6814,-9.2839,3.565,-1.7585,-1.6113,-7.1275,-4.1822,-2.2415,5.643,2.9682,-2.6851,-7.2428,5.2165,5.3944,2.3444,-4.6495,3.4355,1.5573,4.4296,0.97768,-5.2539,-0.7602399999999999,-2.6057,-7.1782,3.0727,-3.6352,0.25432
10.353,-11.431,-0.6438699999999999,-4.5264,3.8902,7.5558,-3.5698,-4.9438,8.854,25.107,-9.5103,-0.29643,-2.3837,9.83,2.2425,-3.3725,4.3234,-6.8551,2.9658,-2.5815,-1.9089,1.1216,-4.1301,3.9616,-11.643,21.885,15.278,-1.2295,13.942,3.4978,8.8,-3.8412,-25.673,4.7551,-12.207,-6.0329,-7.1674,-11.522,-8.0559,17.633,-9.2797,-15.357,1.5896,20.121,16.198,15.264,8.3839,-6.5961,6.1253,7.6303,-0.67379,-2.0666,10.787,2.1074,3.1565,0.23877,-0.82026,-0.87905
12.169,-13.752,-3.4283,-10.835,8.8299,6.0112,-0.39559,-25.181,14.995,23.836,-17.0,-0.4965100000000001,-2.9745,4.7242,2.013,-5.8422,1.9496,-6.2898,-4.2595,1.1912,-24.303,11.86,-7.5573,3.0559,-8.3528,4.6078,22.307,-13.237,4.9812,-0.26692,9.2075,-5.3941,-12.114,-2.5296,-12.009,-8.8958,-3.2582,-4.6454,-3.6362,9.7572,-11.218,-25.558000000000003,4.9068,1.0506,11.133,13.895,-12.112,-4.5006,2.7073,9.103,0.88095,-2.0884,11.657,1.3482,0.8455799999999999,-3.3047,0.98003,-1.7913
11.937,-13.307,-1.7911,-3.5317,14.015999999999998,13.307,-8.3984,-17.531,6.5209,14.08,-10.48,-1.5902,-4.1959,8.658999999999999,2.0948,-1.0466,7.9128,-3.1512,-2.9759,-0.98825,-0.45619,5.7741,-5.9438,-3.4578,-20.994,10.571,7.6504,-12.316,4.904,-5.7905,6.8679,-4.8908,-17.06,-2.1938,-9.7004,-6.1079,-3.2473,-5.494,-4.0317,16.646,-8.0915,-22.221,-3.9256,1.283,19.656,5.8366,0.10792,-4.3518,3.9003,7.5539999999999985,0.31152,-3.7832,6.8217,1.739,0.8585,-4.3723,1.4396,1.9958
10.474,-6.9956,-6.9349,-1.2631,11.909,-2.8499,1.5277,-12.208,3.2037,9.5169,-7.6749,4.8601,-3.5561,8.6779,1.6857,-2.6907,3.1723,-4.9611,-4.0356,-1.1949,-2.9114,4.298,-13.622,0.8919799999999999,0.41865,7.7005,2.8431,-12.938,10.865,-1.1781,7.0224,-4.1115,-16.354,-2.2387,-9.7746,-13.947,-5.4739,-6.4846,-9.5646,9.2964,-9.4989,-23.032,1.3284,9.9768,12.333,7.4367,1.4951,-3.9268,1.9279,7.904,1.6974,-2.6691,3.087,-2.8963,-2.2279,-0.59736,-2.077,1.8687
12.404000000000002,-10.196,-12.284,-3.0701,7.0246,9.2807,7.2056,-16.285999999999998,3.0152,7.3658,-4.9425,-2.1671,3.9602,3.731,2.2548,-3.4088,1.0916,-4.3243,-3.4184,2.202,-6.0283,12.681,-6.7374,2.4502,-13.046,5.2368,10.851,-18.727,17.011,10.096,5.6945,-3.0987,-19.37,-2.2191,-9.8379,-24.859,-4.9191,-8.9864,-8.7202,11.774,-14.437,-18.034,12.154000000000002,24.072,15.048,-0.18576,-4.2358,-4.3905,3.8363,7.4283,0.42952,-7.5386,7.4309,-1.4818,-1.3027,0.40363,-3.2646,-1.1113
14.392,-17.639,-6.7656,-6.3549,1.466,4.5335,-3.1031,-11.672,8.8642,5.6912,-13.022,3.645,-1.9571,0.075852,0.65241,-7.6767,-0.19067,-7.0657,-4.7544,0.34946,8.4757,5.8797,-10.561,-7.6066,-1.473,7.075,2.9662,-17.89,8.5585,1.5343,9.896,-4.2153,-22.937,-2.9674,-8.5837,-17.574,-8.8246,-7.5124,-7.782,15.55,-17.427,-19.66,-2.2059,3.9583,13.619000000000002,2.7812,-10.755999999999998,-4.4764,-0.038441,6.9374,0.051051,-6.3275,9.1997,-2.74,0.61497,-2.6994,0.7066100000000001,-0.4644
-2.2094,-0.23671,-2.326,1.4134,0.91453,0.26001,2.043,-3.1068,1.8233,-0.1740799999999999,-0.30377,1.1164,-0.37041,-0.8896,0.30339,-3.8376,-1.7804,-2.7579,1.4804,-0.041334,-0.51297,2.1991,2.1009,2.0014,-0.015506,1.8202,0.085887,-2.8761,-1.0896,-2.5616,0.29158,-1.2086,-4.2136,1.4315,0.36182,-3.4999,-1.1405,-0.22314,-2.2999,1.3915,-2.8562,5.6042,-0.33064,1.7208,1.0489,1.2234,1.0702,2.0198,0.16572,0.83736,-0.39237,-1.2562,-1.4974,-0.13285,-1.1599,0.82876,-0.85814,-0.082929
-1.6094,-0.78379,-1.4453,-0.42223,0.38287,0.038616,1.9059,-3.3008,-1.3611,0.8901600000000001,-1.895,2.6642,-0.47653,-1.1205,-0.11875,-0.97685,1.0391,0.040585,0.51026,0.36449,-2.6706,2.9469,2.8416,0.67724,-2.6049,1.0196,1.8452,-3.5206,1.638,-0.71338,-0.36886,-0.75538,-1.0659999999999998,0.56955,0.27238,-2.4956,1.1804,0.16905,-1.1613,0.0134,-2.1598,1.6168,0.25532,0.49182,1.2479,1.4118,-0.88133,0.11302,0.052977,1.2368,0.50261,0.34992,1.116,0.64937,-0.51973,-0.084495,-0.08565,0.12716
-0.77181,-0.12333,-1.7119,0.5474600000000001,1.0812,-0.6101300000000001,1.0219,0.12684,0.64358,-0.42076,-0.059572,0.12827,1.2378,0.014222,-0.19261,-1.2007,0.0023834,0.20486,0.03325,0.13903,-1.9461,1.8522,2.3465,1.159,-0.79078,1.8351,2.3916,-2.6263,0.82429,-1.1858,-0.6218,-0.42498,-0.33725,0.56955,0.45253,-0.7719199999999999,0.99179,0.78775,0.030428,-0.24662,-0.6793600000000001,3.8188,-0.54096,-2.5358,-0.55876,-4.0854,-1.1331,-0.47526,0.038118,0.29052,0.40659,-0.11664,1.9172,0.53475,-0.019728,0.53082,-0.6572,0.049758
-1.7114,0.57922,0.39893,0.96254,-1.4863,-0.1776299999999999,2.2824,-1.2042,2.1618,0.2798,-0.19053,1.967,1.2061,-0.8061699999999999,-0.34467,1.7473,3.3033,3.3299,1.1695,0.54485,0.62065,0.25967,-1.6475,-0.73506,-5.3277,0.14456,1.3299,-1.803,-0.03706,-0.7690600000000001,-0.13701,1.2576,-0.67837,0.92208,-0.025201,0.32226,3.4432,1.9812,0.15214,-1.2274,-1.3758,-1.8648,1.0359,0.83447,-0.74519,2.0933,-0.25855,0.80562,-0.47195,0.2596,0.50049,-0.79671,0.64249,1.9399,-0.23129,-0.40952,0.0691789999999999,-0.022114
0.6201300000000001,0.59208,1.8001,-0.17175,-0.65664,-0.29606,-0.19606,2.3831,-1.0865,-0.55186,-0.081234,0.50142,1.3378,-0.8739600000000001,0.023895,2.2124,1.3299,1.3132,-0.19273,-1.2287,3.5496,-4.1881,-1.6588,-2.5135,-0.7287600000000001,-0.82635,-1.5058,-0.098989,-1.2807,0.14786,0.39697,2.1123,-0.8644299999999999,-1.2807,1.0268,1.2066,2.0035,0.8993200000000001,0.5172800000000001,-1.0845,-0.9813,-3.8922,2.4309,0.19456,-2.0889,0.70203,-1.0387,-0.58683,-0.28685,-0.85446,0.30848,1.2531,1.2364,0.88679,1.5347,-0.91944,0.43978,-0.73531
-0.024161,-0.064877,0.81317,0.42223,0.1091099999999999,-0.27546,0.2724,1.9936,-0.044594,-1.9868,0.12554,0.12459,0.18163,-1.8596,-0.64082,-1.3330000000000002,-1.5087,-0.026091,-0.78086,0.79661,1.3764,-1.8069,-0.8199700000000001,-2.4061,-0.21708,-0.090002,-0.17558,-0.70248,0.85004,1.5621,-0.27752,1.0215,-1.1823,-0.95223,0.40167,0.32226,0.53125,-1.3287,-0.8012699999999999,-0.72715,-0.5332600000000001,0.69433,-0.24945,-1.4679,0.45193,1.4822,3.5726,0.76795,-0.84796,1.45,0.74123,-1.0498,-0.046075,-1.4457,-0.37279,0.41659,-0.44472,0.1935
1.349,1.3133,-1.1626,1.8428,3.8942,-2.2371,4.636,0.10147,0.99527,3.2569,-5.231,2.1118,3.3816,-1.0596,1.5662,9.2859,-2.86,4.8577,0.35999,4.2198,2.7038,-1.3738,-4.6704,-1.5279,-8.8413,0.77179,-1.3516,-11.945,-2.7803,-1.0686,-0.1299799999999999,1.5885,-3.1282,0.74275,0.46869,6.2128,-5.1366,-2.2213,-0.62124,4.4534,3.913,4.1759,-2.6686,0.68098,1.205,2.0151,-3.7457,0.29704,-1.7621,-3.4024,-0.31882,4.2711,1.5666,1.4748,-5.7946,2.438,-3.5742,-0.33725
0.38523,-0.26711,-0.99328,-1.9931,-0.017854,-1.0838,-1.1677,-0.54019,-0.73378,0.4701,-0.3864800000000001,-1.5705,1.2153,0.79882,-0.10934,3.7402,2.922,2.7579,0.6801,0.48849,0.75379,1.4449,-3.0191,-0.15142,-3.0081,-0.2429,0.9172,-3.6489,-1.3931,-0.32836,-3.4462,2.332,7.9117,0.41875,1.8172,5.6732,0.6835600000000001,0.42938,3.801,1.5401,1.9553,-1.6664,-0.035216,1.1144,-2.1832,-0.19472,-3.5995,0.38542,-1.3852,-4.8468,0.31849,1.4002,1.1007,2.6544,-2.2537,0.8464299999999999,-1.0459,-0.37595
-1.4805,-1.3753,-1.6236,-1.3096,1.9421,-2.0518,1.5303,4.9169,0.70743,-0.23611,-1.1998,0.11845,1.0357,1.1046,-0.20926,-2.0613,0.14062,-0.27927,1.1349,0.7289800000000001,-1.1806,6.5585,-0.84264,2.04,2.2328,2.2733,0.23128,-2.6085,1.4945,-0.4791,-2.9614,0.7285,4.8106,0.61438,1.1481,3.0952,-0.71982,-0.1217099999999999,1.7851,0.32185,0.57222,-0.8232799999999999,0.8461700000000001,0.17835,1.7203,0.96594,3.4174,2.4879,-1.0896,-2.2087,0.3532,0.060349,0.31485,1.6125,-2.6429,3.2082,-2.7589,0.093986
-1.2926,-0.046174,-0.96446,-0.34709,-1.0217,-0.49171,0.50749,1.0028,3.1003,-0.48842,-0.61492,1.9535,0.038776,-0.2157,-0.9991,0.15845,3.8205,0.83683,0.70601,-0.15406,0.72833,0.47732,0.5856899999999999,2.2244,0.35663,1.2367,0.4153600000000001,-1.9613,0.76343,-0.53191,-0.76232,-0.25372,-0.66286,0.63679,-0.10327,-1.1466,0.23027,-0.26033,-0.63138,-2.3338,0.8400700000000001,4.1957,-0.19467,0.67773,0.60065,0.24725,-0.27204,-1.007,0.74136,0.89395,1.1807,-0.1704,1.4027,-0.55225,-0.18639,-0.24878,-0.092238,0.33725
-1.596,-1.546,-2.1982,-0.34351,1.6525,-0.06436,-0.29148,0.57153,-2.6047,0.65758,0.7360300000000001,0.14423,-0.066327,0.83911,-0.76515,-0.92452,0.60537,-0.12079,0.8672200000000001,-0.60873,-0.1762099999999999,2.2745,0.20405,0.66898,0.12404,0.18973,-0.89317,-0.48675,0.69322,0.26404,-0.72719,-0.53828,-2.7871,1.5497,-0.33749,-0.3972,-0.24115,0.40909,0.31696,-0.61995,0.4943,2.3905,-2.0729,0.2778,0.31577,0.36767,-0.77117,0.05506,0.077528,-0.39252,0.5936100000000001,-0.61769,1.1903,-0.80753,-0.50136,0.55908,-0.43978,0.4644
-0.47248,-2.6167,-0.22243,-1.4277,3.1007,-0.10555,-1.8591,1.4967,0.30101,0.88875,-0.353,-1.1827,-0.94286,-0.53571,-0.39173,0.47098,0.6744899999999999,0.6281100000000001,-0.1792,-0.27431,-0.24474,-0.23596,0.88421,-1.0269,1.6436,-0.72245,1.6993,0.1973,0.03628,0.080651,-0.72719,-0.5008600000000001,-1.0738,0.037698,-1.2527,-1.5363,1.2928,0.6559,-0.091284,-2.5543,-1.5754,-0.38684,1.2394,3.0968,-0.29064,0.92622,0.5373399999999999,-1.1273,-0.5433399999999999,0.14115,0.97469,-0.092299,0.63481,-0.69142,0.53674,-0.27292,0.19271,0.17692
8.0295,-7.0108,-6.0938,-3.2776,4.0331,5.4448,1.3924,-19.872,5.4993,10.212,-8.0392,-1.2244,-2.5439,-0.89766,1.7819999999999998,-2.2473,-6.6591,-3.2391,1.0687,3.3142,-7.1698,5.6556,-10.399,-2.2575,-19.949,1.3073,4.5549,-10.108,11.802,0.47238,5.553999999999999,-3.0718,-9.1521,-4.4934,-3.9282,-3.9795,-5.8764,-4.9361,-3.8441,12.197,-12.742,-16.246,5.1396,12.942,12.863,6.6527,-0.50812,-4.7206,-0.40185,6.6498,1.1777,-7.0446,3.9574,-1.6828,-1.0027,0.67272,-4.3022,-4.6496
3.5892,-4.0896,-2.1081,1.5243,4.7155,3.2721,-0.071136,-4.0604,0.53615,14.83,-3.7363,0.5173800000000001,-1.4449,-0.88605,0.72988,-0.098848,-1.7351,-2.7192,-0.77136,5.6439,-4.5854,-1.1971,-9.4391,-3.0008,2.0932,1.6037,5.6512,-0.46354,7.7986,3.3902,5.4416,-1.5985,-8.4156,-4.6108,-6.2671,-3.2001,-6.511,-2.1198,-6.6232,13.171,-11.9,-16.565,1.2874,10.392,12.246,2.9888,-5.315,-4.5551,-0.037149,8.341000000000001,2.2343,-9.597,2.8823,-1.621,-5.5891,-0.5685,-1.4,-1.0891
0.86711,-0.90302,-3.4103,5.4496,9.1989,1.1919,0.72351,1.9145,3.5128,13.283,-3.6004,-3.5578,0.11939,-4.2909,0.57782,3.2605,-0.89376,-1.9732,0.83844,5.0765,-8.0939,-0.21872,-3.6653,-5.2032,-1.411,7.4399,1.854,-6.7374,8.9478,-0.070089,5.6664,-2.4263,-6.6558,-3.4697,-5.0637,-5.4334,-0.11785,-0.29752,-3.8618,8.9297,-9.7472,-21.028,8.0528,3.3552,6.8554,4.0162,-5.0362,-3.6253,0.38021,6.2306,1.3766,-8.5158,1.6101,-1.4513,-4.8606,-4.4718,1.2782,0.0387
6.5959,-0.79548,3.5075,1.4814,0.8470799999999999,10.053,-1.1434,-9.331,-6.4804,6.0028,-3.1662,1.3312,0.10816,6.1179,1.9521,1.2429,6.9475,-1.4601,-0.3099,0.83795,-5.1101,0.48809,1.742,-2.7585,-1.7056,5.4453,10.066,6.7333,13.052,7.5092,6.6571,-3.2241,-15.463,-2.8541,-1.8823,-5.6582,0.5929,-4.7975,-5.9208,7.6366,-10.999,-18.935,3.4952,10.979,8.7291,9.6209,4.9598,-6.9463,3.083,8.3041,1.7756,-6.8129,6.2202,-1.6616,2.4476,-0.5214,-3.6698,-5.5507
10.074,-4.8962,-1.838,0.10019,10.353,8.2097,8.9319,-18.137,3.9344,-0.15435,-4.1292,-9.3195,4.3592,12.783,2.5358,3.2169,11.185,-0.95086,-1.9427,-1.8337,-10.073,-2.7206,-0.37787,-0.5451,-10.640999999999998,4.1317,-0.087646,-1.6487,6.2608,3.9336,4.6336,-3.6826,-21.394,-0.98097,-5.4772,-2.9153,-2.5692,-11.296,-5.3528,3.8093,-6.8204,-17.408,12.125,5.3765,6.3851,11.326,2.1157,-5.4679,3.199,8.6674,0.99125,-5.3660000000000005,5.2449,2.4163,0.81701,-1.0125,-1.4132,-3.953
7.6308,-1.5576,-5.5535,5.5856,5.8859,7.0513,-1.9961,-7.8074,4.8669,9.8101,-10.967,4.5103,-0.94082,8.979,2.6668,-1.3868,5.7058,-2.9202,-1.656,-3.0211,3.4224,2.156,-7.614,-0.48729,-4.3602,8.5067,9.5616,-12.376,6.6907,4.8746,5.1957,-4.3939,-15.564,-0.76823,-8.4576,-7.292000000000002,-3.1748,-5.5312,-4.2574,8.4171,-9.0557,-22.0,-1.6444,17.797,7.0575,4.9232,2.2775,-6.2218,5.4344,6.3695,1.172,-1.9941,4.3285,1.7539,3.8197,-0.5149199999999999,-2.6782,-3.1347
11.380999999999998,-3.8815,-6.355,3.0307,4.9178,8.1171,-0.42074,-9.2698,2.0635,7.7281,-7.03,5.3904,-5.702000000000001,10.247,2.0586,-0.094487,6.9689,-0.86775,-0.30328,-0.6613399999999999,-4.8751,-2.0245,-4.4475,3.9616,-5.2998,2.3901,7.8732,-9.6142,9.3777,4.31,4.6125,-4.7654,-12.478,-1.7912,-6.0682,-7.3669,-7.2326,-4.9327,-7.3636,10.528,-8.3398,-22.955,6.5072,13.896,14.849,5.6355,-9.1843,-5.604,2.0561,7.5566,0.64561,-2.5676,8.6877,1.8208,2.3061,-1.119,-2.2928,-5.0808
10.386,-6.3141,-12.668,-2.2256,3.922,6.6188,-2.0855,-18.795,2.2165,6.2367,-7.3067,-0.79233,-4.4898,3.7239,1.0043,-0.73118,7.8699,-2.3279,-1.7737,3.4871,-4.2466,4.1105,-4.1716,1.3435,-12.603,6.4148,5.4226,-4.8573,11.934,5.1703,6.6501,-3.7716,-13.695,-0.70404,-4.7977,-8.626,-6.4312,-7.9316,-6.1161,14.53,-10.848,-24.099,1.2238,14.973,13.528,7.2215,-5.0497,-5.2331,3.9384,9.457,1.9854,-8.2998,7.4872,-0.35613,-1.6959,-0.37832,-2.8528,-5.7995
9.965,-4.5969,-0.25125,0.23616,1.4938,8.3899,6.0075,-10.734000000000002,-0.93648,5.2176,-6.3397,2.5218,-1.7439,4.3307,1.7784,-0.69193,7.3622,-1.981,-0.60036,1.4880000000000002,-1.6211,-1.4966,-7.8898,4.5342,-4.8362,1.2739,4.8305,5.0553,13.858,-0.21219,7.711,-3.8496,-10.796,-2.4752,-8.4302,-9.1206,-2.1304,-2.0691,-6.6359,12.014,-13.682,-18.941,10.425,2.645,10.097,8.5243,-1.7424,-5.8776,3.3476,9.4833,1.4141,-4.4496,7.6715,1.1785,3.268,2.0347,-4.5411,-5.7276
